tiers,80+,all,80,81,80,48,32,0,1,60,49.045465002600395,70.03817240627868,10.969715721121357,-10.534345409990168,30.043571506685407,8.775772576897086,0,0,81,53.31452467516036,54.33251456955849,false
tiers,80+,over,80,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,false
tiers,80+,under,80,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,false
tiers,80+,home,80,31,31,20,11,0,0,64.51612903225806,46.94795406033303,78.88334090883374,10.215764008086063,-19.475981267245427,40.486644697836084,3.1668868425066794,0,0,31,58.34971641665008,59.45037929715175,false
tiers,80+,away,80,50,49,28,21,0,1,57.14285714285714,43.270493086881196,69.97668092380258,11.446705580388587,-16.052652021852584,38.461524326253446,5.608885734390408,0,0,50,50.192705795436744,51.15943843845066,false
tiers,90+,all,90,27,27,17,10,0,0,62.96296296296296,44.22923440789071,78.46748704191924,14.037592577408587,-21.87861583764112,48.43430126815761,3.790149995900318,0,0,27,56.12825607414326,57.047946260004366,false
tiers,90+,over,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,false
tiers,90+,under,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,false
tiers,90+,home,90,13,13,9,4,0,0,69.23076923076923,42.36934317473361,87.3192963469266,10.952338967041369,-30.498912790226157,49.91309591758885,1.423804065715378,0,0,13,62.55309926252737,63.55730773867971,false
tiers,90+,away,90,14,14,8,6,0,0,57.14285714285714,32.59064457482749,78.61920109921633,16.902470929892427,-38.55800214822771,68.99226240203683,2.3663459301849397,0,0,14,50.16233025635798,51.00353917266298,false

section,bucket_label,lo,hi,n,avg_confidence,realized_win_rate_pct
calibration,0-59,0,60,135,49.79259259259259,57.77777777777777
calibration,60-69,60,70,89,64.30337078651685,62.92134831460674
calibration,70-79,70,80,94,74.02127659574468,54.25531914893617
calibration,80-89,80,90,53,84.75471698113208,58.490566037735846
calibration,90+,90,101,27,94.07407407407408,62.96296296296296

section,label,n,win_rate_pct,roi_pct
baselines,market_favorite,398,41.45728643216081,-13.011498694609127
baselines,flat_bet_all,398,58.5427135678392,10.705266597458117
baselines,coin_flip_ev,398,50,-4.880750599873958

section,metric,value
drawdown,n,398
drawdown,final_cumulative_units,42.606961057883304
drawdown,peak_units,49.47710576255017
drawdown,max_drawdown_units,10.855022378897011

section,metric,value
sanity,calibrated_confidence_max_over,
sanity,calibrated_confidence_max_under,
sanity,false_edge_flagged_tiers,
m3_gate,pass,false
m3_gate,graded,263
m3_gate,roi_pct,10.353020009402968
m3_gate,roi_ci_lo_pct,-1.1648736037452245
m3_gate,roi_ci_hi_pct,21.71370959615249
m3_gate,avg_clv_pct,0
m3_gate,pct_positive_clv_pct,0
m3_gate,clv_n,265
m3_gate,bonus_clv_positive,false
m3_gate,reason,graded n=263 < 500 and ROI CI lower bound -1.16% <= 0%
ev_gate_all,pass,false
ev_gate_all,graded,263
ev_gate_all,roi_pct,10.353020009402968
ev_gate_all,roi_ci_lo_pct,-1.1648736037452245
ev_gate_all,roi_ci_hi_pct,21.71370959615249
ev_gate_all,avg_clv_pct,0
ev_gate_all,pct_positive_clv_pct,0
ev_gate_all,clv_n,265
ev_gate_all,bonus_clv_positive,false
ev_gate_all,reason,graded n=263 < 500 and ROI CI lower bound -1.16% <= 0%
ev_gate_over,pass,false
ev_gate_over,graded,0
ev_gate_over,roi_pct,0
ev_gate_over,roi_ci_lo_pct,0
ev_gate_over,roi_ci_hi_pct,0
ev_gate_over,avg_clv_pct,
ev_gate_over,pct_positive_clv_pct,
ev_gate_over,clv_n,0
ev_gate_over,bonus_clv_positive,false
ev_gate_over,reason,no graded picks in ev_pass slice
ev_gate_under,pass,false
ev_gate_under,graded,0
ev_gate_under,roi_pct,0
ev_gate_under,roi_ci_lo_pct,0
ev_gate_under,roi_ci_hi_pct,0
ev_gate_under,avg_clv_pct,
ev_gate_under,pct_positive_clv_pct,
ev_gate_under,clv_n,0
ev_gate_under,bonus_clv_positive,false
ev_gate_under,reason,no graded picks in ev_pass slice

section,event_id,player_name,line,reason,detail
excluded,d39ff9cf8baccfeb8924d92a8ef7f7f7,Pittsburgh Pirates @ Milwaukee Brewers,0,no_agreeing_side,projected=0 equals line

section,event_id,player_id,player_name,commence_time,pick_side,line,entry_odds,entry_bookmaker,closing_odds,closing_bookmaker,confidence,confidence_pre_cap,projected_stat,win_prob,edge_vs_implied,ev_per_unit,unbettable_over_breakeven,context_completeness,actual_stat,hit,voided,void_reason,clv_pct,unit_profit
picks,a06835fe8f4774ce140569b5ea8415bf,0,Boston Red Sox @ Baltimore Orioles,2026-04-25 16:06:00+00,home,0,-113,draftkings,-113,draftkings,68,68,1.04,,,,,0.75,-16,false,false,,0,-1
picks,be47d30294aeb48696725d5dbe33216a,0,Seattle Mariners @ St. Louis Cardinals,2026-04-25 18:16:00+00,away,0,-139,lowvig,-139,lowvig,58,58,-0.56,,,,,0.75,2,true,false,,0,0.7194244604316546
picks,76173d6fb6052a6141d640d803185876,0,Cleveland Guardians @ Toronto Blue Jays,2026-04-25 19:08:00+00,home,0,-141,betus,-141,betus,53,53,0.11999999999999966,,,,,0.875,2,true,false,,0,0.7092198581560284
picks,5ea60d3f2b8cbb37652324db287ef423,0,Miami Marlins @ San Francisco Giants,2026-04-25 20:06:00+00,home,0,-105,betus,-105,betus,58,58,0.33999999999999986,,,,,0.75,4,true,false,,0,0.9523809523809523
picks,31a831e88d76ddeb493400030e7b7881,0,Washington Nationals @ Chicago White Sox,2026-04-25 20:11:00+00,home,0,-133,betonlineag,-133,betonlineag,69,69,0.8500000000000005,,,,,0.75,-3,false,false,,0,-1
picks,63131db348d369a559938449619679e9,0,Minnesota Twins @ Tampa Bay Rays,2026-04-25 20:11:00+00,away,0,117,betus,117,betus,41,41,-0.02999999999999936,,,,,0.875,-5,false,false,,0,-1
picks,08936c478449a51f7fe13f0d1640984f,0,San Diego Padres @ Arizona Diamondbacks,2026-04-25 22:06:00+00,away,0,102,lowvig,102,lowvig,67,67,-1.6400000000000001,,,,,0.875,2,true,false,,0,1.02
picks,637539eefe84344993cdd0d125a3e0fa,0,Athletics @ Texas Rangers,2026-04-25 23:06:00+00,away,0,112,lowvig,112,lowvig,61,61,-0.6200000000000001,,,,,0.875,-1,false,false,,0,-1
picks,17a28912aee00dc855f859e2835228d9,0,Pittsburgh Pirates @ Milwaukee Brewers,2026-04-25 23:11:00+00,away,0,125,lowvig,125,lowvig,64,64,-0.8700000000000006,,,,,0.875,3,true,false,,0,1.25
picks,b266f49858dc754c6db869ecff6d52d5,0,New York Yankees @ Houston Astros,2026-04-25 23:11:00+00,away,0,-150,betus,-150,betus,84,84,-1.87,,,,,0.875,5,true,false,,0,0.6666666666666666
picks,d8627b6c88e823c4e5eadd5bb0041769,0,Los Angeles Angels @ Kansas City Royals,2026-04-25 23:11:00+00,away,0,128,betrivers,128,betrivers,84,84,-2.0300000000000002,,,,,0.75,-11,false,false,,0,-1
picks,0230d646bd78d15e54bbc955a0e7d747,0,Chicago Cubs @ Los Angeles Dodgers,2026-04-25 23:16:00+00,away,0,114,betrivers,114,betrivers,89,89,-2.7800000000000002,,,,,0.75,-8,false,false,,0,-1
picks,4231dc4bed4b8aac32157bce916837c9,0,Philadelphia Phillies @ Atlanta Braves,2026-04-25 23:16:00+00,home,0,-130,betus,-130,betus,76,76,1.4299999999999997,,,,,0.75,-3,false,false,,0,-1
picks,923d805add7039794f2363537d65f6c3,0,Detroit Tigers @ Cincinnati Reds,2026-04-25 23:16:00+00,away,0,-106,lowvig,-106,lowvig,64,64,-0.9500000000000002,,,,,0.75,-7,false,false,,0,-1
picks,7ec692536ced485b4f6b8d0e30b4fef8,0,Boston Red Sox @ Baltimore Orioles,2026-04-26 17:36:00+00,away,0,123,betrivers,123,betrivers,65,65,-0.9499999999999997,,,,,0.625,2,true,false,,0,1.23
picks,c26a6d846d17f3b6d042903c4207d68f,0,Philadelphia Phillies @ Atlanta Braves,2026-04-26 17:36:00+00,home,0,-207,betonlineag,-207,betonlineag,98,98,3.2099999999999995,,,,,0.75,4,true,false,,0,0.4830917874396135
picks,f98073ff54e69128fe75a3c5776fb520,0,Cleveland Guardians @ Toronto Blue Jays,2026-04-26 17:38:00+00,home,0,-125,betus,-125,betus,79,79,1.3200000000000003,,,,,0.875,2,true,false,,0,0.8
picks,4bfe574e7c5269d65b3a9936e5793ada,0,Detroit Tigers @ Cincinnati Reds,2026-04-26 17:40:50+00,home,0,-105,fanatics,-105,fanatics,66,66,0.6099999999999999,,,,,0.75,-5,false,false,,0,-1
picks,3b5d0ef6c7e43cabe937c7a9f10067e9,0,Colorado Rockies @ New York Mets,2026-04-26 17:41:00+00,home,0,-222,mybookieag,-222,mybookieag,59,59,0.8399999999999999,,,,,0.75,-2,false,false,,0,-1
picks,cc556f65adbf4288f6798535aeee908d,0,Minnesota Twins @ Tampa Bay Rays,2026-04-26 17:41:00+00,home,0,-143,betus,-143,betus,67,67,0.20999999999999996,,,,,0.875,2,true,false,,0,0.6993006993006993
picks,1e288a31989294698b1a4901c9fda486,0,Washington Nationals @ Chicago White Sox,2026-04-26 18:11:00+00,away,0,106,betus,106,betus,65,65,-0.33000000000000007,,,,,0.75,1,true,false,,0,1.06
picks,b5cfe25f8464fa7df106032a0f8176cb,0,New York Yankees @ Houston Astros,2026-04-26 18:11:00+00,home,0,115,williamhill_us,115,williamhill_us,45,45,0.21999999999999975,,,,,0.875,3,true,false,,0,1.15
picks,70d642527538cc1ee9ace67b17830b01,0,Seattle Mariners @ St. Louis Cardinals,2026-04-26 18:16:00+00,away,0,-127,betus,-127,betus,55,55,-0.5700000000000003,,,,,0.75,1,true,false,,0,0.7874015748031497
picks,d8f901c0fc526d986a568d86c64039d5,0,Athletics @ Texas Rangers,2026-04-26 18:36:00+00,home,0,-110,betus,-110,betus,59,59,0.47999999999999954,,,,,0.875,-1,false,false,,0,-1
picks,02dcaedecc84abb3770b936306df02d9,0,San Diego Padres @ Arizona Diamondbacks,2026-04-26 20:06:00+00,away,0,-130,betus,-130,betus,78,78,-2.47,,,,,0.875,-5,false,false,,0,-1
picks,f837a42730f5b62ac990bb62b5c144a3,0,Miami Marlins @ San Francisco Giants,2026-04-26 20:06:00+00,home,0,-118,betus,-118,betus,70,70,0.3599999999999999,,,,,0.75,3,true,false,,0,0.847457627118644
picks,a9e65cafbd1db60c65e945dc6e13fcdf,0,Los Angeles Angels @ Kansas City Royals,2026-04-26 20:10:00+00,home,0,-109,betus,-109,betus,67,67,0.38000000000000034,,,,,0.75,2,true,false,,0,0.9174311926605505
picks,1461fb537b3598f4090a3bd48ac75aa0,0,Chicago Cubs @ Los Angeles Dodgers,2026-04-26 20:11:00+00,away,0,107,mybookieag,107,mybookieag,36,36,-0.14999999999999947,,,,,0.75,-6,false,false,,0,-1
picks,0ac87629ee3c61883fb75f522f9e964d,0,Colorado Rockies @ New York Mets,2026-04-26 21:11:00+00,home,0,-155,betmgm,-155,betmgm,59,59,0.8399999999999999,,,,,0.75,-2,false,false,,0,-1
picks,1a4159875887b1b0c4fe65b367df29a7,0,Tampa Bay Rays @ Cleveland Guardians,2026-04-27 22:11:00+00,home,0,-131,betonlineag,-131,betonlineag,61,61,0.9700000000000002,,,,,0.75,-1,false,false,,0,-1
picks,4231e596c0ccb42a62c16bf46b6854a6,0,St. Louis Cardinals @ Pittsburgh Pirates,2026-04-27 22:41:00+00,home,0,-115,betonlineag,-115,betonlineag,62,62,1.4000000000000004,,,,,0.75,-2,false,false,,0,-1
picks,eb2a21d7a425f6a975d1eae9da93e4c7,0,Boston Red Sox @ Toronto Blue Jays,2026-04-27 23:08:00+00,home,0,-127,betonlineag,-127,betonlineag,77,77,2.06,,,,,0.875,-5,false,false,,0,-1
picks,aede5ca829ddcbc5ee6726a1c0a03117,0,Los Angeles Angels @ Chicago White Sox,2026-04-27 23:40:00+00,away,0,101,betonlineag,101,betonlineag,75,75,-2.3,,,,,0.75,-1,false,false,,0,-1
picks,0b45fce085ac92932833ba131d0e395d,0,Seattle Mariners @ Minnesota Twins,2026-04-27 23:41:00+00,home,0,113,betonlineag,113,betonlineag,46,46,0.41000000000000014,,,,,0.75,7,true,false,,0,1.13
picks,371ff765cd40348073b510b2f45d81e9,0,New York Yankees @ Texas Rangers,2026-04-28 00:06:00+00,away,0,-155,lowvig,-155,lowvig,76,76,-0.48999999999999977,,,,,0.875,1,true,false,,0,0.6451612903225806
picks,717163f13d80f9495ad5b88b9396ca1a,0,Chicago Cubs @ San Diego Padres,2026-04-28 01:41:00+00,away,0,105,lowvig,105,lowvig,80,80,-1.7399999999999998,,,,,0.75,5,true,false,,0,1.05
picks,65f2df473a540a92e7f974a290ed36fb,0,Miami Marlins @ Los Angeles Dodgers,2026-04-28 02:11:00+00,home,0,-275,lowvig,-275,lowvig,90,90,1.9999999999999996,,,,,0.75,-1,false,false,,0,-1
picks,b2b5566d4285c0ab7ca9f78f4d1a6de7,0,Tampa Bay Rays @ Cleveland Guardians,2026-04-28 22:11:00+00,away,0,113,betus,113,betus,75,75,-0.5,,,,,0.75,1,true,false,,0,1.13
picks,3c9ebf868da49e615e589bd0d839b640,0,Houston Astros @ Baltimore Orioles,2026-04-28 22:36:00+00,away,0,119,lowvig,119,lowvig,84,84,-1.83,,,,,0.625,-2,false,false,,0,-1
picks,5a82b72d720f0eb369a8aaea7d673273,0,St. Louis Cardinals @ Pittsburgh Pirates,2026-04-28 22:41:00+00,home,0,-148,betus,-148,betus,73,73,2.22,,,,,0.875,-4,false,false,,0,-1
picks,781a040a058473c689200f515770de83,0,Colorado Rockies @ Cincinnati Reds,2026-04-28 22:41:00+00,home,0,-187,betonlineag,-187,betonlineag,58,58,0.9299999999999997,,,,,0.875,5,true,false,,0,0.5347593582887701
picks,ca628e132f0ee9d811d1967c7062a0a5,0,San Francisco Giants @ Philadelphia Phillies,2026-04-28 22:41:00+00,away,0,138,fanduel,138,fanduel,79,79,-0.7999999999999998,,,,,0.875,-7,false,false,,0,-1
picks,5a48e526a92801449cb2aff612e11b5f,0,Boston Red Sox @ Toronto Blue Jays,2026-04-28 23:08:00+00,away,0,-101,betus,-101,betus,75,75,-0.3999999999999999,,,,,0.875,-3,false,false,,0,-1
picks,fbf763600d3ccdeb10333812e326159f,0,Washington Nationals @ New York Mets,2026-04-28 23:11:00+00,home,0,-175,lowvig,-175,lowvig,61,61,0.4900000000000002,,,,,0.875,8,true,false,,0,0.5714285714285714
picks,6015a24988595d49a325507fa8543243,0,Detroit Tigers @ Atlanta Braves,2026-04-28 23:16:00+00,home,0,-120,betus,-120,betus,67,67,0.8500000000000001,,,,,0.875,3,true,false,,0,0.8333333333333334
picks,be00405883c8d7ad0c220c8af4c08a53,0,Los Angeles Angels @ Chicago White Sox,2026-04-28 23:40:00+00,away,0,-125,betus,-125,betus,64,64,-0.5300000000000002,,,,,0.875,-3,false,false,,0,-1
picks,72f79061defb394c2e533967c55edb30,0,Arizona Diamondbacks @ Milwaukee Brewers,2026-04-28 23:41:00+00,home,0,-128,betus,-128,betus,77,77,1.5199999999999996,,,,,0.875,11,true,false,,0,0.78125
picks,7401e0a3694fdfd518a0b949987e61b4,0,Seattle Mariners @ Minnesota Twins,2026-04-28 23:41:00+00,home,0,108,lowvig,108,lowvig,58,58,0.9200000000000008,,,,,0.875,-6,false,false,,0,-1
picks,bb7e51c3ed5e76ca658d46e6b586c0fa,0,New York Yankees @ Texas Rangers,2026-04-29 00:06:00+00,away,0,-120,fanatics,-120,fanatics,82,82,-1.5,,,,,0.875,-3,false,false,,0,-1
picks,630b5c008c0741c01c32f890068fa598,0,Kansas City Royals @ Athletics,2026-04-29 01:41:00+00,away,0,-103,lowvig,-103,lowvig,77,77,-0.9900000000000002,,,,,0.75,-3,false,false,,0,-1
picks,d221d6de333533ced3489663067a588d,0,Chicago Cubs @ San Diego Padres,2026-04-29 01:41:00+00,away,0,-114,betrivers,-114,betrivers,83,83,-1.5199999999999996,,,,,0.875,1,true,false,,0,0.8771929824561403
picks,54e35854b4573f13cd3a3491cd75cfa1,0,Miami Marlins @ Los Angeles Dodgers,2026-04-29 02:11:00+00,home,0,-260,betus,-260,betus,75,75,1.0499999999999998,,,,,0.875,-1,false,false,,0,-1
picks,abd0114b226ed04c6bd4daac824f5241,0,Los Angeles Angels @ Chicago White Sox,2026-04-29 17:11:00+00,home,0,105,betrivers,105,betrivers,75,75,1.0999999999999996,,,,,0.875,1,true,false,,0,1.05
picks,3bf2df80de60f0bf82343a646a188fb2,0,Seattle Mariners @ Minnesota Twins,2026-04-29 17:41:00+00,home,0,121,betonlineag,121,betonlineag,37,37,0.0600000000000005,,,,,0.875,-2,false,false,,0,-1
picks,de142860d352b18879f2382e67ab3e2e,0,Tampa Bay Rays @ Cleveland Guardians,2026-04-29 18:31:00+00,home,0,-111,betus,-111,betus,35,35,0.1499999999999999,,,,,0.875,2,true,false,,0,0.9009009009009009
picks,af3e6454c0293bcd38866af00fb22cc1,0,New York Yankees @ Texas Rangers,2026-04-29 18:36:00+00,away,0,-112,betus,-112,betus,82,82,-1.5,,,,,0.875,-3,false,false,,0,-1
picks,c0a29accc7d25369ec83132f9e4034da,0,Boston Red Sox @ Toronto Blue Jays,2026-04-29 19:08:00+00,home,0,-115,betrivers,-115,betrivers,63,63,0.2599999999999998,,,,,0.875,7,true,false,,0,0.8695652173913043
picks,80411c6402609069c4467ccdcb494273,0,Miami Marlins @ Los Angeles Dodgers,2026-04-29 19:11:00+00,home,0,-223,betonlineag,-223,betonlineag,75,75,1.0499999999999998,,,,,0.875,-1,false,false,,0,-1
picks,dbde00d498a1f217c0ee8968123b069f,0,Chicago Cubs @ San Diego Padres,2026-04-29 20:11:00+00,away,0,102,betus,102,betus,83,83,-1.5199999999999996,,,,,0.875,1,true,false,,0,1.02
picks,0b82fc67da784ef2d4225438c8e33b6a,0,San Francisco Giants @ Philadelphia Phillies,2026-04-29 22:41:00+00,home,0,-148,fanduel,-148,fanduel,63,63,0.71,,,,,0.875,1,true,false,,0,0.6756756756756757
picks,7760595a4e43ffc332f44c4146b7c5ef,0,Colorado Rockies @ Cincinnati Reds,2026-04-29 22:41:00+00,away,0,138,betrivers,138,betrivers,61,61,-0.02999999999999936,,,,,0.875,11,true,false,,0,1.38
picks,e837e7b2a838ec74034cfbc99b119fb2,0,St. Louis Cardinals @ Pittsburgh Pirates,2026-04-29 22:41:00+00,away,0,114,draftkings,114,draftkings,68,68,-0.0699999999999994,,,,,0.875,1,true,false,,0,1.14
picks,8fd17a4be77506eba9c4446e52b3ce71,0,Washington Nationals @ New York Mets,2026-04-29 23:11:00+00,away,0,140,betmgm,140,betmgm,86,86,-1.77,,,,,0.875,12,true,false,,0,1.4
picks,68d4de1e01d8567e0d2e4a137d4b254b,0,Detroit Tigers @ Atlanta Braves,2026-04-29 23:16:00+00,home,0,126,williamhill_us,126,williamhill_us,73,73,1.0199999999999996,,,,,0.875,1,true,false,,0,1.26
picks,dbb1f14488d5ad0f783dce845101d4c1,0,Arizona Diamondbacks @ Milwaukee Brewers,2026-04-29 23:41:00+00,away,0,114,draftkings,114,draftkings,67,67,-1.2000000000000002,,,,,0.875,4,true,false,,0,1.14
picks,1893671667b0416333a1bb815e98c138,0,Kansas City Royals @ Athletics,2026-04-30 01:41:00+00,home,0,-115,betus,-115,betus,72,72,1.29,,,,,0.75,3,true,false,,0,0.8695652173913043
picks,0abd6580f0a4c91cb98db1774d582be8,0,Detroit Tigers @ Atlanta Braves,2026-04-30 16:16:00+00,home,0,-122,fanduel,-122,fanduel,70,70,0.9300000000000002,,,,,0.875,-3,false,false,,0,-1
picks,6f84f4f2e016877657f3d3ae23ce6760,0,Houston Astros @ Baltimore Orioles,2026-04-30 16:36:00+00,away,0,117,betonlineag,117,betonlineag,85,85,-2.6500000000000004,,,,,0.75,-7,false,false,,0,-1
picks,75e319bc9e7b409bff4aedc4aeb21051,0,San Francisco Giants @ Philadelphia Phillies,2026-04-30 16:36:00+00,home,0,-144,fanduel,-144,fanduel,76,76,1.2700000000000005,,,,,0.875,1,true,false,,0,0.6944444444444444
picks,a43beaa62a7673615a11856370287f3b,0,St. Louis Cardinals @ Pittsburgh Pirates,2026-04-30 16:36:00+00,home,0,-225,betmgm,-225,betmgm,45,45,0.79,,,,,0.875,-5,false,false,,0,-1
picks,c229774bb80147623f1c232bad890e16,0,Colorado Rockies @ Cincinnati Reds,2026-04-30 16:42:00+00,home,0,-154,betonlineag,-154,betonlineag,39,39,0.5099999999999998,,,,,0.875,2,true,false,,0,0.6493506493506493
picks,d1e8ca71cf93b52520848723fb9b56a3,0,Washington Nationals @ New York Mets,2026-04-30 17:11:00+00,away,0,170,betmgm,170,betmgm,69,69,-0.35999999999999943,,,,,0.875,1,true,false,,0,1.7
picks,e5babd0fb427836d74e73a544af17f39,0,Arizona Diamondbacks @ Milwaukee Brewers,2026-04-30 17:41:00+00,home,0,-120,betmgm,-120,betmgm,66,66,1.04,,,,,0.875,12,true,false,,0,0.8333333333333334
picks,c31726958fc1b67f38d3673aa8931ab7,0,Kansas City Royals @ Athletics,2026-04-30 19:06:00+00,home,0,-120,betus,-120,betus,72,72,1.29,,,,,0.75,3,true,false,,0,0.8333333333333334
picks,d90908eede84c449de24cbd9b202bcf7,0,Houston Astros @ Baltimore Orioles,2026-04-30 19:46:00+00,away,0,115,betus,115,betus,85,85,-2.6500000000000004,,,,,0.75,-7,false,false,,0,-1
picks,ed214f686a500c098b505d0dd09f23cd,0,San Francisco Giants @ Philadelphia Phillies,2026-04-30 21:36:00+00,home,0,-140,betus,-140,betus,76,76,1.2700000000000005,,,,,0.875,1,true,false,,0,0.7142857142857143
picks,788f4dc2e6058c5b7725dafd62fd9b9d,0,Toronto Blue Jays @ Minnesota Twins,2026-04-30 23:41:00+00,away,0,-128,betus,-128,betus,66,66,-0.8500000000000001,,,,,0.875,-6,false,false,,0,-1
picks,32248ad614446ff9ecba4120375bb93d,0,Arizona Diamondbacks @ Chicago Cubs,2026-05-01 18:21:00+00,home,0,-152,fanduel,-152,fanduel,64,64,1.5300000000000002,,,,,0.875,1,true,false,,0,0.6578947368421053
