spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
gbm,0.0,60,mostBooks,5,201.8,14053,1
box+gbm+offset,0.02,60,mostBooks,5,201.8,8547,3
price+gbm+iso,0.04,60,mostBooks,5,201.5,3689,3
compact+box,0.02,60,maxEv,5,201.3,7094,2
price+compact+box,0.02,60,maxEv,5,195.0,4557,3
price+gbm,0.01,60,mostBooks,5,194.2,8376,2
price+gbm,0.02,60,mostBooks,5,194.1,6379,2
compact+box,0.02,60,mostBooks,5,192.8,7092,2
price+compact+offset,0.02,60,maxEv,5,190.5,4498,3
compact+offset,0.02,60,maxEv,5,188.4,6728,2
price+compact+box,0.02,60,mostBooks,5,185.8,4555,3
compact+box,0.04,60,maxEv,5,185.5,4479,2
compact+offset,0.04,60,maxEv,5,185.2,4403,2
compact+offset,0.04,60,mostBooks,5,183.4,4401,2
compact+box,0.04,60,mostBooks,5,181.3,4477,2
compact+offset,0.02,60,mostBooks,5,181.3,6726,2
price+compact+offset,0.02,60,mostBooks,5,179.4,4496,3
compact+box+offset,0.04,60,maxEv,5,158.2,4894,3
compact+box+offset,0.04,60,mostBooks,5,156.7,4892,3
price+offset+iso,0.0,60,mostBooks,5,144.3,9803,3
price+offset,0.02,60,mostBooks,5,136.8,4305,2
price+box+iso,0.0,60,mostBooks,5,136.3,9862,3
compact+box+iso,0.04,60,maxEv,5,125.1,4624,3
compact+box+iso,0.04,60,mostBooks,5,114.7,4622,3
box+offset+iso,0.04,60,mostBooks,5,97.3,6208,3
gbm+offset,0.01,60,mostBooks,4,315.8,10442,2
box+gbm,0.01,60,maxEv,4,301.9,10578,2
compact+gbm,0.01,60,maxEv,4,297.1,9832,2
box+gbm,0.01,60,mostBooks,4,286.2,10578,2
compact+gbm+iso,0.0,60,maxEv,4,284.0,10639,3
compact+gbm,0.01,60,mostBooks,4,278.5,9830,2
compact+gbm,0.0,60,maxEv,4,276.4,11583,2
gbm+offset,0.0,60,maxEv,4,272.5,12067,2
box+gbm,0.0,60,maxEv,4,266.5,12186,2
compact+gbm+iso,0.0,60,mostBooks,4,265.8,10639,3
gbm+iso,0.02,60,maxEv,4,259.3,9337,2
gbm+offset,0.0,60,mostBooks,4,257.7,12067,2
compact+gbm,0.0,60,mostBooks,4,255.3,11581,2
box+gbm,0.0,60,mostBooks,4,248.0,12186,2
compact,0.04,60,maxEv,4,242.0,3649,1
compact+offset,0.01,60,maxEv,4,240.5,8676,2
gbm+iso,0.02,60,mostBooks,4,239.3,9337,2
box+gbm+offset,0.01,60,maxEv,4,238.9,10114,3
compact+offset,0.01,60,mostBooks,4,234.1,8674,2
price+box+gbm,0.0,60,maxEv,4,233.3,10233,3
box+gbm+offset,0.01,60,mostBooks,4,233.1,10113,3
gbm+offset+iso,0.01,60,maxEv,4,231.6,9968,3
box+gbm+iso,0.01,60,maxEv,4,230.2,10075,3
box+gbm+offset,0.0,60,maxEv,4,228.9,11846,3
gbm+offset+iso,0.0,60,maxEv,4,225.5,11533,3
box+gbm+offset,0.0,60,mostBooks,4,224.0,11845,3
price+gbm+iso,0.0,60,maxEv,4,222.9,9965,3
box+gbm+iso,0.0,60,maxEv,4,221.4,11598,3
compact,0.04,60,mostBooks,4,220.6,3648,1
gbm+offset+iso,0.01,60,mostBooks,4,220.4,9967,3
box+gbm+iso,0.01,60,mostBooks,4,218.8,10074,3
price+box+gbm,0.0,60,mostBooks,4,216.6,10232,3
compact+box,0.01,60,maxEv,4,215.4,8809,2
gbm+offset+iso,0.0,60,mostBooks,4,215.3,11532,3
compact+iso,0.02,60,maxEv,4,214.3,7003,2
compact+iso,0.02,60,mostBooks,4,211.3,7002,2
box+gbm+iso,0.0,60,mostBooks,4,210.9,11597,3
price+gbm+iso,0.0,60,mostBooks,4,209.2,9965,3
compact+box,0.01,60,mostBooks,4,209.0,8807,2
price+compact+gbm,0.0,60,maxEv,4,192.5,9950,3
compact,0.01,60,maxEv,4,189.1,8435,1
price+compact+gbm,0.0,60,mostBooks,4,183.4,9949,3
compact+offset+iso,0.01,60,maxEv,4,179.9,8743,3
compact+box,0.0,60,maxEv,4,177.8,10889,2
compact+box+offset,0.01,60,maxEv,4,175.3,9122,3
price+gbm,0.0,60,maxEv,4,175.1,10383,2
compact+box+offset,0.02,60,maxEv,4,172.5,7474,3
price+compact+box,0.01,60,maxEv,4,172.0,6324,3
price+box+offset,0.0,60,maxEv,4,172.0,9922,3
compact+box+offset,0.01,60,mostBooks,4,171.7,9120,3
compact+offset,0.0,60,maxEv,4,169.4,10781,2
compact+box+offset,0.02,60,mostBooks,4,168.3,7472,3
price+compact+iso,0.01,60,maxEv,4,167.3,6606,3
compact+box,0.0,60,mostBooks,4,166.0,10888,2
compact+box+iso,0.01,60,maxEv,4,165.3,8823,3
compact,0.01,60,mostBooks,4,163.5,8434,1
price+compact+box,0.01,60,mostBooks,4,162.1,6322,3
price+compact+iso,0.01,60,mostBooks,4,161.8,6605,3
price+gbm,0.0,60,mostBooks,4,160.4,10384,2
price+box+offset,0.0,60,mostBooks,4,160.4,9922,3
compact+offset,0.0,60,mostBooks,4,159.0,10780,2
compact+iso,0.01,60,maxEv,4,159.0,8755,2
price+box+offset,0.02,60,maxEv,4,155.2,5711,3
compact+iso,0.01,60,mostBooks,4,152.9,8754,2
compact+box+iso,0.01,60,mostBooks,4,151.9,8821,3
compact+iso,0.04,60,maxEv,4,150.3,4632,2
price+offset+iso,0.0,60,maxEv,4,149.9,9805,3
compact+iso,0.0,60,maxEv,4,149.1,10489,2
compact,0.0,60,maxEv,4,148.8,10907,1
compact+iso,0.04,60,mostBooks,4,147.7,4631,2
price+box+offset,0.02,60,mostBooks,4,146.1,5709,3
price+offset,0.0,60,mostBooks,4,145.9,8813,2
price+box+iso,0.0,60,maxEv,4,145.6,9864,3
price+box+iso,0.04,60,maxEv,4,144.8,3455,3
compact+iso,0.0,60,mostBooks,4,143.9,10488,2
price+compact+box,0.0,60,maxEv,4,143.6,9069,3
compact+box+offset,0.0,60,maxEv,4,142.3,11105,3
price+compact+offset,0.0,60,maxEv,4,142.0,8986,3
compact+box+offset,0.0,60,mostBooks,4,139.6,11104,3
box+iso,0.04,60,mostBooks,4,139.2,6323,2
price+offset,0.02,60,maxEv,4,135.3,4307,2
price+compact,0.02,60,maxEv,4,135.2,3611,2
price+compact+box,0.0,60,mostBooks,4,134.5,9067,3
compact+offset+iso,0.02,60,maxEv,4,133.9,7140,3
price+compact+iso,0.02,60,maxEv,4,132.9,4748,3
box+iso,0.0,60,maxEv,4,132.2,11828,2
compact+box+iso,0.02,60,maxEv,4,131.2,7259,3
price+compact+offset,0.0,60,mostBooks,4,129.6,8984,3
price+compact+iso,0.02,60,mostBooks,4,128.2,4747,3
box+iso,0.0,60,mostBooks,4,125.6,11826,2
offset+iso,0.02,60,maxEv,4,125.1,8602,2
price+offset+iso,0.02,60,maxEv,4,124.9,6116,3
compact+offset+iso,0.04,60,maxEv,4,124.4,4549,3
compact+offset+iso,0.0,60,maxEv,4,124.0,10563,3
box+iso,0.02,60,maxEv,4,123.4,8719,2
price+box+iso,0.02,60,maxEv,4,123.0,6204,3
price+offset+iso,0.02,60,mostBooks,4,122.8,6114,3
price+compact,0.02,60,mostBooks,4,121.6,3610,2
compact+box+iso,0.0,60,maxEv,4,120.0,10673,3
compact,0.0,60,mostBooks,4,118.0,10907,1
compact+box+iso,0.02,60,mostBooks,4,117.8,7257,3
price+box+iso,0.02,60,mostBooks,4,117.3,6202,3
offset+iso,0.02,60,mostBooks,4,115.9,8600,2
box+iso,0.02,60,mostBooks,4,115.6,8717,2
price+offset+iso,0.01,60,maxEv,4,115.0,7806,3
offset+iso,0.0,60,maxEv,4,114.7,11753,2
price+offset+iso,0.01,60,mostBooks,4,111.8,7804,3
box+offset+iso,0.04,60,maxEv,4,108.0,6210,3
offset+iso,0.01,60,maxEv,4,107.7,10085,2
offset+iso,0.0,60,mostBooks,4,107.0,11751,2
compact+box+iso,0.0,60,mostBooks,4,104.9,10671,3
price+box+iso,0.01,60,maxEv,4,104.2,7857,3
price+box,0.0,60,mostBooks,4,104.1,8953,2
offset+iso,0.01,60,mostBooks,4,98.9,10083,2
box+offset,0.01,60,maxEv,4,97.8,10226,2
box+iso,0.01,60,maxEv,4,93.1,10215,2
box+offset+iso,0.02,60,maxEv,4,89.1,8654,3
box+offset,0.01,60,mostBooks,4,88.5,10224,2
price+box,0.01,60,mostBooks,4,87.8,6405,2
price+iso,0.0,60,maxEv,4,87.8,9308,2
box,0.01,60,maxEv,4,86.4,10396,1
price+iso,0.0,60,mostBooks,4,84.3,9307,2
box+iso,0.01,60,mostBooks,4,83.5,10213,2
box+offset+iso,0.02,60,mostBooks,4,80.6,8652,3
box+offset,0.04,60,maxEv,4,79.9,6269,2
box+offset+iso,0.0,60,maxEv,4,77.7,11889,3
price+compact,0.01,60,maxEv,4,75.6,5737,2
box,0.01,60,mostBooks,4,74.3,10394,1
box+offset,0.04,60,mostBooks,4,72.8,6267,2
offset,0.01,60,maxEv,4,71.2,10120,1
box+offset+iso,0.01,60,maxEv,4,70.6,10148,3
box+offset+iso,0.0,60,mostBooks,4,69.7,11887,3
offset,0.04,60,maxEv,4,69.1,5959,1
box,0.04,60,maxEv,4,66.9,6397,1
offset,0.02,60,maxEv,4,66.0,8609,1
box,0.02,60,maxEv,4,65.7,8859,1
price+iso,0.01,60,maxEv,4,63.8,7406,2
box+offset,0.02,60,maxEv,4,62.3,8716,2
box+offset+iso,0.01,60,mostBooks,4,61.8,10146,3
price+compact,0.01,60,mostBooks,4,61.3,5736,2
iso,0.04,60,maxEv,4,60.5,7909,1
offset,0.04,60,mostBooks,4,60.4,5957,1
price+iso,0.02,60,maxEv,4,60.4,5523,2
offset,0.01,60,mostBooks,4,59.3,10119,1
price+iso,0.01,60,mostBooks,4,58.3,7405,2
box,0.04,60,mostBooks,4,56.8,6395,1
offset,0.02,60,mostBooks,4,56.5,8607,1
price+iso,0.02,60,mostBooks,4,52.6,5522,2
box,0.02,60,mostBooks,4,51.6,8857,1
box+offset,0.02,60,mostBooks,4,51.0,8714,2
iso,0.01,60,maxEv,4,47.2,11616,1
box+offset,0.0,60,maxEv,4,47.1,11967,2
offset,0.0,60,maxEv,4,34.8,11836,1
box+offset,0.0,60,mostBooks,4,34.4,11966,2
box,0.0,60,maxEv,4,30.0,12126,1
iso,0.02,60,maxEv,4,26.8,10260,1
offset,0.0,60,mostBooks,4,19.8,11835,1
box,0.0,60,mostBooks,4,15.9,12125,1
iso,0.0,60,maxEv,4,9.1,13012,1
price+compact+offset,0.01,60,maxEv,3,175.2,6296,3
compact+offset+iso,0.01,60,mostBooks,3,169.8,8741,3
