market,board,n,winPct,roi,ciLo,clusCiLo,units,events,verdict,why
h2h,"base (every candidate, flat)",5956,53.63,-0.54,-2.89,-2.89,-32.3,5391,FAIL,graded n=5956 >= 500 but ROI -0.54% <= 0%
h2h,price-only (full OOS),762,60.24,-7.15,-12.78,-12.78,-54.5,762,FAIL,graded n=762 >= 500 but ROI -7.15% <= 0%
h2h,board (full OOS),762,60.24,-7.15,-12.78,-12.78,-54.5,762,FAIL,graded n=762 >= 500 but ROI -7.15% <= 0%
h2h,all-lines (full OOS),796,60.05,-7.58,-13.06,-13.06,-60.3,762,FAIL,graded n=796 >= 500 but ROI -7.58% <= 0%
h2h,board SELECT half,465,62.15,-5.05,-12.02,-12.02,-23.5,465,FAIL,graded n=465 < 500 and ROI CI lower bound -12.02% <= 0%
h2h,board VERDICT half,297,57.24,-10.44,-19.03,-19.03,-31.0,297,FAIL,graded n=297 < 500 and ROI CI lower bound -19.03% <= 0%
batter_runs_scored,"base (every candidate, flat)",53348,36.99,-12.32,-13.29,-13.68,-6574.8,2954,FAIL,graded n=53348 >= 500 but ROI -12.32% <= 0%
batter_runs_scored,price-only (full OOS),209,56.94,-3.68,-15.26,-15.25,-7.7,161,FAIL,graded n=209 < 500 and ROI CI lower bound -15.26% <= 0%
batter_runs_scored,board (full OOS),5212,61.03,0.26,-1.96,-2.28,13.6,1451,PASS,graded n=5212 >= 500 and ROI 0.26% > 0%
batter_runs_scored,all-lines (full OOS),5436,60.95,0.11,-2.04,-2.55,6.0,1451,PASS,graded n=5436 >= 500 and ROI 0.11% > 0%
batter_runs_scored,board SELECT half,3270,60.43,-0.61,-3.46,-3.86,-19.8,775,FAIL,graded n=3270 >= 500 but ROI -0.61% <= 0%
batter_runs_scored,board VERDICT half,1942,62.05,1.72,-1.96,-2.24,33.4,676,PASS,graded n=1942 >= 500 and ROI 1.72% > 0%
pitcher_outs,"base (every candidate, flat)",9821,50.64,-4.02,-5.86,-6.18,-395.3,4383,FAIL,graded n=9821 >= 500 but ROI -4.02% <= 0%
pitcher_outs,price-only (full OOS),181,61.88,2.53,-9.59,-8.19,4.6,176,FAIL,graded n=181 < 500 and ROI CI lower bound -9.59% <= 0%
