spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
iso,0.01,0,maxEv,4,-1470.1,62022,1
iso,0.0,0,mostBooks,4,-1538.5,67943,1
iso,0.0,0,maxEv,4,-1633.6,67937,1
box+gbm,0.04,0,mostBooks,3,256.1,40390,2
box+gbm,0.04,0,maxEv,3,252.9,40386,2
gbm+offset,0.04,0,maxEv,3,215.3,40277,2
price+iso,0.02,60,maxEv,3,175.6,10736,2
price+iso,0.02,60,mostBooks,3,174.8,10735,2
price,0.01,60,mostBooks,3,151.9,14275,1
price,0.01,60,maxEv,3,151.4,14275,1
box+gbm+offset,0.04,0,mostBooks,3,136.7,39040,3
price,0.0,60,maxEv,3,131.0,19483,1
price,0.0,60,mostBooks,3,130.3,19483,1
offset,0.04,0,mostBooks,3,74.3,38518,1
box,0.04,0,mostBooks,3,55.6,38688,1
box,0.04,0,maxEv,3,35.2,38684,1
gbm,0.04,0,mostBooks,3,2.2,47776,1
price,0.04,55,maxEv,3,1.7,6166,1
box+offset,0.04,0,mostBooks,3,-0.2,38548,2
offset,0.02,0,mostBooks,3,-13.7,49073,1
offset,0.02,0,maxEv,3,-38.4,49067,1
gbm,0.04,0,maxEv,3,-56.2,47772,1
box+offset,0.01,0,mostBooks,3,-68.5,55028,2
offset,0.0,0,mostBooks,3,-78.1,61068,1
offset,0.01,0,mostBooks,3,-91.6,55012,1
box,0.01,0,mostBooks,3,-119.2,55149,1
box+offset+iso,0.02,0,mostBooks,3,-147.0,49477,3
gbm,0.02,0,mostBooks,3,-166.8,57460,1
box,0.01,0,maxEv,3,-177.0,55145,1
box+offset,0.0,0,mostBooks,3,-179.0,61088,2
box,0.0,0,mostBooks,3,-226.9,61219,1
gbm,0.02,0,maxEv,3,-257.9,57458,1
box,0.0,0,maxEv,3,-309.8,61216,1
gbm,0.01,0,mostBooks,3,-374.5,62753,1
box+offset+iso,0.0,0,mostBooks,3,-395.7,61613,3
box+offset+iso,0.0,0,maxEv,3,-441.0,61606,3
price,0.04,60,mostBooks,1,36.2,3006,1
price,0.04,60,maxEv,1,31.5,3006,1
