spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
box+iso,0.01,55,mostBooks,7,220.5,19193,2
box+offset+iso,0.02,55,maxEv,7,220.1,16428,3
box+iso,0.0,55,mostBooks,7,218.4,21641,2
box+gbm+offset,0.04,60,maxEv,7,217.9,7761,3
price+box+iso,0.04,55,maxEv,7,215.9,9269,3
offset+iso,0.02,55,mostBooks,7,213.6,16629,2
price+box+offset,0.01,55,mostBooks,7,211.3,16986,3
price+box,0.01,55,mostBooks,7,210.8,16525,2
price+box+iso,0.01,55,mostBooks,7,210.7,16758,3
gbm+offset,0.0,60,mostBooks,7,210.5,14911,2
offset+iso,0.02,55,maxEv,7,208.5,16628,2
box,0.02,55,maxEv,7,207.6,16527,1
offset+iso,0.0,55,mostBooks,7,204.9,21362,2
offset+iso,0.0,55,maxEv,7,204.8,21360,2
offset+iso,0.01,55,mostBooks,7,203.7,18958,2
price+box+iso,0.0,55,mostBooks,7,203.2,19849,3
gbm+offset+iso,0.02,60,mostBooks,7,203.2,10794,3
box+offset+iso,0.01,55,maxEv,7,203.0,18749,3
box+gbm+offset,0.02,60,maxEv,7,201.8,10950,3
box,0.02,55,mostBooks,7,201.3,16526,1
offset+iso,0.01,55,maxEv,7,201.2,18956,2
box+iso,0.02,55,maxEv,7,199.2,16855,2
box+iso,0.02,55,mostBooks,7,196.8,16855,2
price+box+iso,0.02,55,maxEv,7,195.6,13930,3
box+gbm+iso,0.01,60,maxEv,7,195.6,12662,3
box+gbm+iso,0.02,60,mostBooks,7,195.2,10910,3
box+offset,0.04,55,maxEv,7,192.1,12190,2
box+gbm+offset,0.02,60,mostBooks,7,190.6,10948,3
box+offset,0.04,55,mostBooks,7,187.8,12188,2
price+box+offset,0.02,55,mostBooks,7,185.1,13946,3
box+offset,0.02,55,maxEv,7,184.4,16319,2
gbm+offset+iso,0.01,60,mostBooks,7,184.0,12520,3
box+offset,0.02,55,mostBooks,7,182.9,16318,2
box+gbm+iso,0.01,60,mostBooks,7,182.3,12661,3
offset,0.04,55,maxEv,7,178.4,11953,1
box+offset,0.01,55,maxEv,7,177.7,18731,2
offset,0.04,55,mostBooks,7,176.6,11951,1
box+offset,0.01,55,mostBooks,7,172.9,18730,2
price+iso,0.02,55,mostBooks,7,172.5,13103,2
price+offset,0.02,55,maxEv,7,171.0,12461,2
price+iso,0.02,55,maxEv,7,169.9,13101,2
box,0.01,55,maxEv,7,169.7,18941,1
price+offset,0.02,55,mostBooks,7,165.8,12459,2
offset,0.02,55,maxEv,7,165.4,16125,1
offset,0.02,55,mostBooks,7,163.6,16124,1
offset,0.01,55,maxEv,7,155.7,18519,1
box+offset,0.0,55,maxEv,7,151.6,21382,2
offset,0.01,55,mostBooks,7,150.4,18518,1
price+box,0.02,55,maxEv,7,148.7,12771,2
box,0.0,55,maxEv,7,147.6,21607,1
box+offset,0.0,55,mostBooks,7,147.1,21380,2
offset,0.0,55,maxEv,7,146.7,21153,1
offset,0.0,55,mostBooks,7,142.2,21151,1
price+box,0.02,55,mostBooks,7,140.1,12769,2
box,0.0,55,mostBooks,7,136.8,21605,1
