spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
box+offset+iso,0.04,60,maxEv,5,68.6,9118,3
offset+iso,0.0,60,maxEv,5,68.3,17986,2
offset+iso,0.02,60,mostBooks,5,67.6,12718,2
offset,0.01,60,mostBooks,5,67.0,16076,1
box+offset+iso,0.04,60,mostBooks,5,67.0,9117,3
compact+box+iso,0.01,60,mostBooks,5,65.4,13948,3
compact+offset,0.01,60,mostBooks,5,62.0,14569,2
compact,0.0,60,mostBooks,5,61.9,18283,1
compact,0.0,60,maxEv,5,60.1,18283,1
price+box+offset,0.04,60,maxEv,5,58.2,5914,3
price+offset+iso,0.01,60,mostBooks,5,55.3,12752,3
price+box+offset,0.04,60,mostBooks,5,53.9,5913,3
price+box+iso,0.01,60,mostBooks,5,52.4,12880,3
compact+offset+iso,0.0,60,maxEv,5,47.1,16873,3
price+offset+iso,0.0,60,maxEv,5,44.6,16264,3
box+iso,0.0,60,maxEv,5,38.6,18102,2
price+offset+iso,0.0,60,mostBooks,5,32.3,16265,3
price+box+iso,0.02,60,maxEv,5,26.7,10007,3
compact+offset+iso,0.0,60,mostBooks,5,24.9,16874,3
price+box+iso,0.02,60,mostBooks,5,14.5,10007,3
compact+iso,0.01,60,mostBooks,5,11.2,13497,2
price+iso,0.0,60,maxEv,5,11.0,15585,2
compact+iso,0.01,60,maxEv,5,8.4,13496,2
price+compact+iso,0.0,60,maxEv,5,-6.8,15789,3
price+compact+iso,0.0,60,mostBooks,5,-13.8,15790,3
price+gbm+iso,0.0,60,maxEv,5,-39.6,16714,3
price+gbm+iso,0.0,60,mostBooks,5,-40.8,16713,3
price+compact+gbm,0.04,60,maxEv,4,205.9,5013,3
price+compact+gbm,0.04,60,mostBooks,4,202.4,5012,3
price+gbm+iso,0.04,60,mostBooks,4,165.1,6204,3
price+gbm+iso,0.04,60,maxEv,4,164.1,6205,3
compact+box+iso,0.02,60,maxEv,4,145.3,11228,3
box+gbm+offset,0.02,60,maxEv,4,140.6,13423,3
price+compact+gbm,0.01,60,mostBooks,4,137.0,13838,3
price+compact+gbm,0.01,60,maxEv,4,136.6,13839,3
box+gbm+offset,0.02,60,mostBooks,4,136.6,13422,3
price+gbm,0.02,60,mostBooks,4,132.4,11427,2
price+gbm,0.02,60,maxEv,4,131.0,11428,2
price+box,0.02,60,maxEv,4,124.6,9138,2
compact,0.01,60,maxEv,4,116.7,14407,1
price+box,0.01,60,maxEv,4,115.9,12814,2
price+offset,0.02,60,maxEv,4,114.2,8739,2
price+gbm,0.01,60,maxEv,4,113.8,14832,2
price+gbm,0.01,60,mostBooks,4,113.5,14831,2
price+box,0.02,60,mostBooks,4,110.9,9137,2
price+box+gbm,0.02,60,maxEv,4,107.6,10915,3
price+gbm,0.0,60,mostBooks,4,107.4,18733,2
price+gbm,0.0,60,maxEv,4,106.5,18734,2
price+compact+box,0.01,60,maxEv,4,106.5,12801,3
offset,0.04,60,maxEv,4,103.8,9423,1
price+box,0.01,60,mostBooks,4,103.8,12814,2
price+compact+offset,0.01,60,maxEv,4,102.3,12662,3
price+compact,0.02,60,maxEv,4,101.4,7589,2
price+offset,0.02,60,mostBooks,4,99.1,8738,2
price+box+gbm,0.02,60,mostBooks,4,99.0,10914,3
box+offset,0.04,60,maxEv,4,97.4,9514,2
offset,0.04,60,mostBooks,4,96.3,9421,1
offset+iso,0.04,60,maxEv,4,93.3,8952,2
compact+box+offset,0.04,60,maxEv,4,92.8,7771,3
price+compact,0.02,60,mostBooks,4,92.5,7588,2
price+gbm+offset,0.02,60,maxEv,4,91.7,10807,3
box+offset,0.04,60,mostBooks,4,91.2,9513,2
price+compact+box,0.01,60,mostBooks,4,90.4,12801,3
price+compact+offset,0.01,60,mostBooks,4,88.2,12662,3
compact+iso,0.04,60,mostBooks,4,86.5,6861,2
price+gbm+offset,0.02,60,mostBooks,4,83.5,10806,3
price+box,0.04,60,maxEv,4,82.6,4248,2
compact+iso,0.04,60,maxEv,4,81.9,6861,2
box+iso,0.04,60,maxEv,4,74.3,9051,2
price+offset,0.04,60,maxEv,4,72.2,4227,2
price+box,0.04,60,mostBooks,4,69.2,4247,2
box+iso,0.04,60,mostBooks,4,66.8,9051,2
price+offset,0.04,60,mostBooks,4,57.5,4226,2
price+compact+offset,0.0,60,maxEv,4,47.6,17242,3
price+box,0.0,60,maxEv,4,47.0,17342,2
price+gbm+iso,0.02,60,maxEv,4,46.2,10389,3
price+gbm+iso,0.02,60,mostBooks,4,46.1,10388,3
price+compact,0.0,60,mostBooks,4,43.9,17753,2
price+compact+offset,0.0,60,mostBooks,4,34.4,17242,3
price+box,0.0,60,mostBooks,4,29.1,17342,2
price+offset,0.0,60,maxEv,4,28.4,17071,2
compact+iso,0.02,60,mostBooks,4,27.1,10823,2
compact+iso,0.02,60,maxEv,4,23.7,10823,2
price+compact+box,0.0,60,maxEv,4,23.0,17386,3
price+offset+iso,0.02,60,maxEv,4,22.8,9930,3
price+offset+iso,0.02,60,mostBooks,4,13.8,9930,3
compact+iso,0.0,60,maxEv,4,12.0,16567,2
compact+iso,0.0,60,mostBooks,4,10.7,16568,2
price+compact+box,0.0,60,mostBooks,4,9.6,17386,3
price+offset,0.0,60,mostBooks,4,9.2,17071,2
price+box+iso,0.0,60,maxEv,4,8.7,16383,3
iso,0.01,60,maxEv,4,6.0,17032,1
price+iso,0.0,60,mostBooks,4,3.0,15586,2
price+iso,0.01,60,maxEv,4,-2.6,12034,2
iso,0.01,60,mostBooks,4,-3.1,17033,1
price+iso,0.01,60,mostBooks,4,-4.3,12035,2
price+box+iso,0.0,60,mostBooks,4,-4.9,16384,3
iso,0.02,60,maxEv,4,-12.2,14525,1
iso,0.02,60,mostBooks,4,-15.9,14525,1
price+gbm+iso,0.01,60,mostBooks,4,-22.7,13321,3
price+gbm+iso,0.01,60,maxEv,4,-22.8,13322,3
iso,0.04,60,maxEv,4,-29.9,10716,1
price,0.01,60,mostBooks,4,-30.2,11411,1
iso,0.04,60,mostBooks,4,-32.3,10716,1
iso,0.0,60,maxEv,4,-41.8,19512,1
iso,0.0,60,mostBooks,4,-50.4,19512,1
price+compact+gbm,0.02,60,maxEv,3,135.9,10053,3
price+compact+gbm,0.02,60,mostBooks,3,135.4,10052,3
compact,0.02,60,mostBooks,3,121.4,10888,1
compact,0.02,60,maxEv,3,120.1,10889,1
compact+box+iso,0.04,60,maxEv,3,80.3,7223,3
compact+offset+iso,0.04,60,maxEv,3,77.1,7137,3
price+compact+iso,0.02,60,maxEv,3,69.2,8659,3
compact+box+iso,0.04,60,mostBooks,3,69.0,7223,3
compact+offset+iso,0.04,60,mostBooks,3,66.5,7137,3
price+compact+iso,0.02,60,mostBooks,3,64.4,8659,3
price+compact+box,0.04,60,maxEv,3,64.2,4155,3
price+compact+offset,0.04,60,maxEv,3,57.3,4134,3
price+compact,0.0,60,maxEv,3,52.4,17753,2
price+offset+iso,0.04,60,maxEv,3,47.5,5845,3
price+compact+box,0.04,60,mostBooks,3,47.1,4154,3
price+compact,0.01,60,maxEv,3,44.1,11871,2
price+compact+iso,0.04,60,maxEv,3,44.1,3860,3
price+box+iso,0.04,60,maxEv,3,43.1,5932,3
price+compact+iso,0.04,60,mostBooks,3,41.0,3860,3
price+compact+offset,0.04,60,mostBooks,3,40.6,4133,3
price+offset+iso,0.04,60,mostBooks,3,38.6,5845,3
price+compact,0.01,60,mostBooks,3,36.8,11871,2
price+box+iso,0.04,60,mostBooks,3,31.2,5932,3
price+compact+iso,0.01,60,maxEv,3,24.6,11786,3
price+compact+iso,0.01,60,mostBooks,3,20.8,11787,3
price+iso,0.04,60,mostBooks,3,14.5,4834,2
price+iso,0.04,60,maxEv,3,14.4,4834,2
price,0.02,60,maxEv,3,-29.2,6743,1
price,0.02,60,mostBooks,3,-29.4,6743,1
price,0.01,60,maxEv,3,-36.2,11410,1
price,0.0,60,mostBooks,3,-123.5,18607,1
compact,0.04,60,maxEv,2,107.4,6018,1
compact,0.04,60,mostBooks,2,104.7,6017,1
price+compact,0.04,60,maxEv,2,74.9,3119,2
price+compact,0.04,60,mostBooks,2,66.4,3118,2
price+iso,0.02,60,maxEv,2,-59.0,9143,2
price+iso,0.02,60,mostBooks,2,-62.7,9143,2
price,0.0,60,maxEv,2,-128.8,18606,1
price,0.04,60,maxEv,1,-4.5,1943,1
price,0.04,60,mostBooks,1,-4.7,1943,1
