spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
price+compact+offset,0.02,0,mostBooks,6,980.9,36084,3
compact,0.01,0,mostBooks,6,971.0,44195,1
price+box+offset,0.01,0,mostBooks,6,957.2,45046,3
compact+gbm+offset,0.02,0,mostBooks,6,950.6,40215,3
gbm+offset+iso,0.04,0,mostBooks,6,946.8,32649,3
gbm+offset,0.04,0,maxEv,6,944.3,32982,2
compact+gbm+offset,0.02,0,maxEv,6,941.7,40210,3
gbm+offset+iso,0.04,0,maxEv,6,936.1,32646,3
box+gbm+iso,0.04,0,mostBooks,6,928.5,32709,3
price+compact+iso,0.04,0,maxEv,6,927.8,22982,3
box+gbm+offset,0.02,0,mostBooks,6,926.0,42035,3
price+box+gbm,0.01,0,mostBooks,6,915.6,46644,3
price+box+gbm,0.04,0,mostBooks,6,913.4,26720,3
box+gbm+iso,0.04,0,maxEv,6,912.5,32706,3
price+compact+box,0.01,0,mostBooks,6,911.8,44558,3
compact+box+gbm,0.02,0,mostBooks,6,891.1,40265,3
compact+box+iso,0.04,0,maxEv,6,890.1,28896,3
price+box+gbm,0.04,0,maxEv,6,887.6,26719,3
compact+box+iso,0.04,0,mostBooks,6,887.6,28896,3
price+compact+iso,0.02,0,mostBooks,6,883.3,36363,3
compact+offset+iso,0.02,0,mostBooks,6,877.7,39638,3
compact+offset,0.01,0,maxEv,6,871.9,44511,2
price+box+gbm,0.01,0,maxEv,6,869.6,46636,3
compact+box+iso,0.02,0,mostBooks,6,869.4,39671,3
price+gbm+offset,0.01,0,maxEv,6,869.3,46569,3
price+compact,0.04,0,maxEv,6,867.1,17249,2
compact+gbm,0.04,0,mostBooks,6,865.1,30562,2
price+gbm+offset,0.04,0,mostBooks,6,864.1,26664,3
compact+offset+iso,0.02,0,maxEv,6,862.4,39639,3
compact+offset+iso,0.04,0,mostBooks,6,853.1,28857,3
price+offset,0.0,0,maxEv,6,849.4,53625,2
compact+box+gbm,0.02,0,maxEv,6,846.3,40259,3
price+compact,0.04,0,mostBooks,6,845.9,17244,2
offset+iso,0.04,0,mostBooks,6,845.4,33101,2
