spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
iso,0.02,60,mostBooks,6,89.8,12424,1
box+offset,0.0,60,maxEv,6,89.6,15032,2
iso,0.02,60,maxEv,6,89.5,12425,1
box+offset,0.0,60,mostBooks,6,89.0,15029,2
box+offset+iso,0.0,60,mostBooks,6,87.3,14846,3
box,0.0,60,maxEv,6,78.4,15195,1
box,0.0,60,mostBooks,6,78.4,15192,1
offset,0.01,60,maxEv,6,73.5,12883,1
offset,0.01,60,mostBooks,6,70.3,12880,1
offset,0.0,60,mostBooks,6,68.6,14859,1
offset,0.0,60,maxEv,6,67.9,14862,1
compact+gbm,0.04,60,mostBooks,5,370.5,7630,2
price+compact+gbm,0.01,60,mostBooks,5,283.0,11432,3
price+compact+gbm,0.01,60,maxEv,5,280.4,11433,3
compact+gbm+iso,0.04,60,maxEv,5,280.2,6873,3
price+gbm,0.04,60,maxEv,5,278.9,5846,2
price+gbm,0.01,60,maxEv,5,276.9,11732,2
price+gbm,0.04,60,mostBooks,5,276.4,5847,2
price+gbm+iso,0.02,60,mostBooks,5,275.0,9244,3
price+gbm,0.01,60,mostBooks,5,272.9,11733,2
price+compact+gbm,0.04,60,mostBooks,5,270.3,4877,3
compact+gbm+iso,0.04,60,mostBooks,5,269.8,6873,3
price+gbm+offset,0.02,60,maxEv,5,268.3,9111,3
price+gbm+offset,0.02,60,mostBooks,5,265.9,9110,3
price+compact+gbm,0.04,60,maxEv,5,263.6,4878,3
price+gbm,0.02,60,mostBooks,5,261.1,9566,2
price+box+gbm,0.02,60,maxEv,5,260.7,9236,3
price+box+gbm,0.02,60,mostBooks,5,260.1,9235,3
compact+gbm+iso,0.02,60,maxEv,5,258.0,9993,3
price+compact+gbm,0.0,60,mostBooks,5,250.2,13952,3
price+gbm+iso,0.0,60,mostBooks,5,249.7,13186,3
price+gbm+offset,0.04,60,maxEv,5,248.9,5401,3
price+compact+gbm,0.0,60,maxEv,5,248.6,13953,3
compact+gbm+iso,0.02,60,mostBooks,5,248.2,9993,3
price+gbm+offset,0.04,60,mostBooks,5,246.2,5400,3
price+box+gbm,0.0,60,maxEv,5,244.2,13870,3
price+gbm+offset,0.01,60,maxEv,5,242.2,11396,3
price+gbm+offset,0.01,60,mostBooks,5,237.9,11395,3
price+box+gbm,0.01,60,maxEv,5,237.0,11527,3
price+box+gbm,0.01,60,mostBooks,5,235.1,11526,3
price+box+gbm,0.04,60,maxEv,5,228.1,5468,3
price+box+gbm,0.04,60,mostBooks,5,225.5,5467,3
price+gbm+iso,0.04,60,maxEv,5,223.6,6010,3
price+gbm+iso,0.04,60,mostBooks,5,213.3,6010,3
compact,0.02,60,maxEv,5,198.6,9855,1
compact,0.04,60,maxEv,5,195.3,5847,1
compact,0.02,60,mostBooks,5,190.5,9854,1
compact,0.04,60,mostBooks,5,182.7,5846,1
compact+box+offset,0.02,60,maxEv,5,181.0,10067,3
price+compact+iso,0.0,60,mostBooks,5,176.8,13029,3
compact+offset,0.0,60,mostBooks,5,174.6,14153,2
compact+offset,0.0,60,maxEv,5,168.5,14155,2
compact+box,0.02,60,mostBooks,5,166.7,9806,2
compact+offset+iso,0.02,60,maxEv,5,164.6,9676,3
compact+box,0.02,60,maxEv,5,164.4,9808,2
compact+offset+iso,0.02,60,mostBooks,5,163.2,9674,3
compact+box,0.0,60,mostBooks,5,162.7,14338,2
price+iso,0.0,60,maxEv,5,158.5,12981,2
price+iso,0.0,60,mostBooks,5,158.4,12979,2
compact+box,0.0,60,maxEv,5,157.5,14340,2
compact+iso,0.01,60,mostBooks,5,152.1,11659,2
price+box+offset,0.0,60,mostBooks,5,150.2,13625,3
compact+box+iso,0.02,60,mostBooks,5,150.0,9768,3
compact+iso,0.01,60,maxEv,5,149.8,11660,2
compact+box+iso,0.02,60,maxEv,5,149.8,9770,3
compact+box,0.04,60,maxEv,5,147.8,6406,2
compact+iso,0.04,60,maxEv,5,145.8,6311,2
price+box,0.01,60,mostBooks,5,145.7,10582,2
price+box,0.01,60,maxEv,5,145.4,10584,2
price+compact+offset,0.0,60,maxEv,5,144.6,13657,3
compact+iso,0.04,60,mostBooks,5,144.5,6310,2
price+box+offset,0.0,60,maxEv,5,144.2,13628,3
price+offset,0.0,60,maxEv,5,143.8,13420,2
price+offset,0.0,60,mostBooks,5,143.3,13418,2
price+compact+box,0.01,60,maxEv,5,143.3,10695,3
price+compact+offset,0.0,60,mostBooks,5,142.9,13655,3
price+compact+box,0.01,60,mostBooks,5,142.2,10693,3
price+compact+box,0.0,60,mostBooks,5,141.7,13794,3
price+compact+offset,0.01,60,maxEv,5,139.2,10554,3
price+compact+offset,0.01,60,mostBooks,5,136.7,10552,3
offset+iso,0.04,60,maxEv,5,135.5,7997,2
box+iso,0.04,60,maxEv,5,133.6,8099,2
compact+box+iso,0.01,60,maxEv,5,133.5,11758,3
compact+box+iso,0.01,60,mostBooks,5,133.1,11756,3
compact,0.0,60,maxEv,5,130.4,14659,1
price+box+offset,0.04,60,mostBooks,5,126.3,5047,3
price+offset+iso,0.02,60,mostBooks,5,125.2,8801,3
offset+iso,0.02,60,mostBooks,5,125.0,10982,2
offset+iso,0.02,60,maxEv,5,124.6,10983,2
price+compact,0.01,60,maxEv,5,123.8,10547,2
compact,0.0,60,mostBooks,5,123.3,14658,1
box+iso,0.0,60,maxEv,5,122.7,14723,2
price+offset+iso,0.02,60,maxEv,5,122.6,8802,3
price+compact+offset,0.02,60,maxEv,5,121.7,7462,3
box+iso,0.0,60,mostBooks,5,121.2,14721,2
box+iso,0.02,60,maxEv,5,119.9,11113,2
price+box+iso,0.02,60,maxEv,5,119.1,8898,3
price+box+offset,0.02,60,maxEv,5,118.8,8737,3
price+compact,0.0,60,maxEv,5,118.5,14418,2
price+box+iso,0.02,60,mostBooks,5,117.9,8896,3
price+compact+offset,0.02,60,mostBooks,5,117.4,7460,3
box+iso,0.02,60,mostBooks,5,117.0,11112,2
price+compact,0.01,60,mostBooks,5,116.9,10546,2
price+box,0.0,60,maxEv,5,116.5,13689,2
box+iso,0.01,60,maxEv,5,116.5,12888,2
price+box,0.0,60,mostBooks,5,114.8,13687,2
box+iso,0.01,60,mostBooks,5,113.0,12887,2
price+offset,0.02,60,mostBooks,5,112.9,7455,2
price+iso,0.01,60,maxEv,5,112.5,10715,2
price+iso,0.01,60,mostBooks,5,111.5,10714,2
price+offset,0.02,60,maxEv,5,108.5,7457,2
box,0.02,60,maxEv,5,107.0,11299,1
price+compact+iso,0.04,60,maxEv,5,103.7,4043,3
price+compact,0.0,60,mostBooks,5,103.5,14417,2
compact+offset+iso,0.04,60,maxEv,5,103.4,6520,3
price+compact+iso,0.04,60,mostBooks,5,103.0,4042,3
price+compact+box,0.02,60,maxEv,5,102.5,7792,3
compact+offset+iso,0.04,60,mostBooks,5,102.4,6518,3
box,0.02,60,mostBooks,5,102.3,11297,1
price+compact+box,0.02,60,mostBooks,5,101.2,7790,3
offset+iso,0.01,60,maxEv,5,100.5,12775,2
offset+iso,0.01,60,mostBooks,5,98.8,12774,2
price+offset+iso,0.01,60,mostBooks,5,97.4,10928,3
price+offset+iso,0.01,60,maxEv,5,93.8,10929,3
price+box,0.02,60,mostBooks,5,85.1,7627,2
box+offset+iso,0.0,60,maxEv,5,83.4,14849,3
price+box,0.02,60,maxEv,5,82.2,7629,2
iso,0.04,60,maxEv,5,78.6,9698,1
iso,0.04,60,mostBooks,5,73.7,9697,1
price+offset+iso,0.04,60,mostBooks,5,71.5,5229,3
price+box+iso,0.01,60,maxEv,5,68.9,11016,3
price+box+iso,0.01,60,mostBooks,5,68.8,11014,3
price+offset+iso,0.04,60,maxEv,5,68.5,5230,3
box,0.04,60,mostBooks,5,65.7,8150,1
box+offset,0.04,60,mostBooks,5,51.6,8007,2
iso,0.0,60,mostBooks,5,45.3,15674,1
iso,0.0,60,maxEv,5,37.9,15675,1
price+gbm+iso,0.01,60,maxEv,4,281.5,11198,3
price+compact+gbm,0.02,60,mostBooks,4,275.5,9014,3
price+compact+gbm,0.02,60,maxEv,4,271.9,9015,3
price+gbm+iso,0.01,60,mostBooks,4,271.9,11197,3
price+box+gbm,0.0,60,mostBooks,4,241.1,13869,3
price+gbm+offset,0.0,60,maxEv,4,231.6,13736,3
price+gbm+offset,0.0,60,mostBooks,4,227.9,13735,3
compact,0.01,60,maxEv,4,189.7,12239,1
compact,0.01,60,mostBooks,4,179.0,12238,1
price+compact+iso,0.0,60,maxEv,4,169.7,13031,3
compact+box,0.01,60,mostBooks,4,155.1,11953,2
compact+box,0.01,60,maxEv,4,151.8,11955,2
compact+box+offset,0.01,60,mostBooks,4,151.8,12161,3
price+compact+box,0.04,60,maxEv,4,145.5,3962,3
compact+box+offset,0.01,60,maxEv,4,144.6,12163,3
price+compact+box,0.0,60,maxEv,4,143.7,13796,3
compact+offset,0.01,60,mostBooks,4,143.3,11806,2
price+compact+offset,0.04,60,maxEv,4,142.6,3901,3
price+compact+box,0.04,60,mostBooks,4,141.0,3960,3
compact+offset,0.01,60,maxEv,4,139.4,11808,2
price+compact+offset,0.04,60,mostBooks,4,136.6,3899,3
compact+iso,0.0,60,mostBooks,4,134.6,13643,2
compact+iso,0.0,60,maxEv,4,133.0,13645,2
compact+box+offset,0.04,60,mostBooks,4,125.5,6790,3
price+compact+iso,0.02,60,mostBooks,4,123.4,8196,3
price+compact+iso,0.02,60,maxEv,4,121.5,8197,3
price+box+offset,0.04,60,maxEv,4,120.6,5049,3
compact+box+offset,0.04,60,maxEv,4,119.6,6792,3
compact+iso,0.02,60,mostBooks,4,119.3,9748,2
compact+iso,0.02,60,maxEv,4,117.6,9749,2
price+iso,0.02,60,maxEv,4,108.8,8421,2
price+iso,0.02,60,mostBooks,4,108.0,8420,2
offset+iso,0.0,60,mostBooks,4,86.7,14573,2
offset+iso,0.0,60,maxEv,4,85.9,14575,2
price+box+iso,0.04,60,maxEv,4,79.4,5566,3
price+box+iso,0.04,60,mostBooks,4,78.6,5564,3
box,0.04,60,maxEv,4,69.0,8152,1
box+offset,0.04,60,maxEv,4,55.4,8009,2
offset,0.04,60,maxEv,4,48.9,7892,1
offset,0.04,60,mostBooks,4,48.8,7890,1
price,0.0,60,mostBooks,4,21.5,15265,1
price,0.0,60,maxEv,4,14.1,15264,1
price+compact+iso,0.01,60,mostBooks,3,121.1,10528,3
price+compact,0.04,60,maxEv,3,119.0,3301,2
price+compact+iso,0.01,60,maxEv,3,116.1,10529,3
price+compact,0.04,60,mostBooks,3,109.3,3300,2
price+compact,0.02,60,maxEv,3,96.2,7267,2
price+compact,0.02,60,mostBooks,3,87.3,7266,2
price+offset,0.04,60,mostBooks,3,84.5,3741,2
price+offset,0.04,60,maxEv,3,81.0,3743,2
price+box,0.04,60,mostBooks,3,78.1,3825,2
price+box,0.04,60,maxEv,3,76.1,3827,2
price+iso,0.04,60,maxEv,3,70.4,4820,2
price+iso,0.04,60,mostBooks,3,66.1,4819,2
price,0.01,60,mostBooks,3,49.5,10439,1
price,0.02,60,mostBooks,3,46.0,6549,1
price,0.01,60,maxEv,3,35.9,10438,1
price,0.02,60,maxEv,3,34.9,6548,1
price,0.04,60,mostBooks,1,13.9,2133,1
price,0.04,60,maxEv,1,7.0,2132,1
