spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
gbm+offset,0.0,60,maxEv,7,184.7,19141,2
gbm+offset+iso,0.0,60,mostBooks,7,183.2,17976,3
price+gbm+offset,0.01,60,mostBooks,7,182.4,13925,3
price+gbm+offset,0.01,60,maxEv,7,179.4,13926,3
price+box+gbm,0.0,60,mostBooks,7,177.1,17629,3
box+gbm,0.02,60,mostBooks,7,173.0,13898,2
price+box+gbm,0.0,60,maxEv,7,171.6,17629,3
box+gbm,0.02,60,maxEv,7,171.5,13899,2
box+gbm+iso,0.02,60,maxEv,7,166.8,12771,3
price+box+gbm,0.01,60,mostBooks,7,163.9,14034,3
box+gbm+iso,0.02,60,mostBooks,7,163.3,12770,3
price+box+gbm,0.01,60,maxEv,7,157.9,14035,3
gbm+offset,0.01,60,maxEv,7,135.3,16399,2
gbm+offset,0.01,60,mostBooks,7,134.4,16398,2
price+box,0.0,60,maxEv,7,128.4,17132,2
box+gbm,0.01,60,mostBooks,7,116.4,16493,2
price+box,0.0,60,mostBooks,7,111.4,17132,2
price+gbm+iso,0.0,60,maxEv,7,98.0,16560,3
price+gbm+iso,0.0,60,mostBooks,7,91.2,16560,3
compact+box+offset,0.02,60,maxEv,7,75.4,12038,3
compact+box+offset,0.02,60,mostBooks,7,58.8,12038,3
compact+gbm+iso,0.04,60,maxEv,6,289.3,7369,3
compact+gbm+iso,0.04,60,mostBooks,6,282.9,7368,3
price+gbm+offset,0.04,60,mostBooks,6,249.8,6114,3
price+gbm+offset,0.04,60,maxEv,6,248.2,6115,3
price+gbm,0.04,60,maxEv,6,245.9,6525,2
price+gbm+iso,0.04,60,maxEv,6,243.0,6203,3
price+gbm+iso,0.04,60,mostBooks,6,241.0,6202,3
price+gbm,0.04,60,mostBooks,6,237.6,6524,2
gbm+iso,0.01,60,maxEv,6,232.2,15921,2
gbm+iso,0.0,60,maxEv,6,231.0,18563,2
price+gbm,0.02,60,maxEv,6,230.1,11240,2
compact+gbm+offset,0.04,60,maxEv,6,228.4,7682,3
compact+box+gbm,0.04,60,maxEv,6,227.7,7784,3
gbm+iso,0.01,60,mostBooks,6,227.3,15920,2
compact+gbm+offset,0.04,60,mostBooks,6,226.6,7681,3
gbm+iso,0.0,60,mostBooks,6,226.4,18563,2
compact+box+gbm,0.04,60,mostBooks,6,226.1,7783,3
price+gbm,0.02,60,mostBooks,6,222.7,11239,2
price+box+gbm,0.04,60,mostBooks,6,214.1,6186,3
price+box+gbm,0.04,60,maxEv,6,209.6,6187,3
price+gbm,0.01,60,maxEv,6,202.6,14582,2
compact+gbm+iso,0.02,60,maxEv,6,195.9,11426,3
price+gbm,0.01,60,mostBooks,6,194.5,14581,2
compact+gbm+iso,0.02,60,mostBooks,6,187.5,11425,3
box+iso,0.01,60,maxEv,6,185.4,15136,2
box+iso,0.0,60,maxEv,6,184.9,17892,2
compact+gbm+offset,0.02,60,maxEv,6,183.6,12142,3
compact+gbm+offset,0.02,60,mostBooks,6,181.9,12141,3
box+iso,0.0,60,mostBooks,6,180.1,17893,2
box+iso,0.01,60,mostBooks,6,178.5,15137,2
box+iso,0.04,60,maxEv,6,178.0,9001,2
price+gbm+iso,0.02,60,maxEv,6,174.1,10414,3
box+gbm+iso,0.01,60,maxEv,6,174.0,15208,3
offset+iso,0.01,60,mostBooks,6,173.3,15073,2
box+iso,0.04,60,mostBooks,6,172.6,9001,2
price+gbm+iso,0.02,60,mostBooks,6,171.6,10413,3
box+gbm+iso,0.01,60,mostBooks,6,170.2,15208,3
price+gbm,0.0,60,maxEv,6,168.7,18365,2
gbm+offset+iso,0.01,60,maxEv,6,168.1,15132,3
gbm+offset+iso,0.01,60,mostBooks,6,166.1,15132,3
compact+box+gbm,0.02,60,maxEv,6,162.8,12218,3
offset+iso,0.04,60,maxEv,6,162.4,8897,2
iso,0.04,60,maxEv,6,161.4,10906,1
compact+box+gbm,0.02,60,mostBooks,6,161.3,12217,3
box+offset+iso,0.04,60,mostBooks,6,159.7,8757,3
iso,0.04,60,mostBooks,6,157.6,10906,1
price+gbm,0.0,60,mostBooks,6,157.4,18364,2
offset+iso,0.04,60,mostBooks,6,157.3,8897,2
box+offset+iso,0.02,60,mostBooks,6,154.5,12556,3
box+gbm+offset,0.0,60,mostBooks,6,153.9,18688,3
offset+iso,0.0,60,maxEv,6,153.1,17839,2
offset+iso,0.02,60,mostBooks,6,152.6,12664,2
offset+iso,0.0,60,mostBooks,6,148.3,17840,2
price+compact+gbm,0.0,60,maxEv,6,146.4,17869,3
compact+gbm+offset,0.0,60,maxEv,6,144.9,18187,3
price+compact+gbm,0.0,60,mostBooks,6,142.6,17869,3
compact+gbm+offset,0.0,60,mostBooks,6,138.4,18187,3
compact+box+gbm,0.0,60,maxEv,6,133.9,18274,3
price+box+offset,0.0,60,maxEv,6,130.8,17226,3
price+offset,0.01,60,maxEv,6,125.8,12576,2
compact+offset+iso,0.0,60,maxEv,6,122.1,16790,3
box+gbm+offset,0.01,60,mostBooks,6,118.6,15887,3
box+gbm,0.01,60,maxEv,6,116.0,16494,2
offset,0.01,60,maxEv,6,114.7,15849,1
price+box+offset,0.0,60,mostBooks,6,113.6,17226,3
price+offset,0.01,60,mostBooks,6,112.8,12576,2
compact+offset+iso,0.0,60,mostBooks,6,109.6,16791,3
price+box+iso,0.0,60,mostBooks,6,100.6,16232,3
box,0.04,60,maxEv,6,82.7,9500,1
box,0.04,60,mostBooks,6,67.9,9499,1
compact+box+offset,0.01,60,mostBooks,6,57.8,14879,3
gbm+iso,0.02,60,maxEv,5,237.6,13568,2
gbm+iso,0.02,60,mostBooks,5,232.7,13567,2
price+compact+gbm,0.02,60,maxEv,5,184.0,10142,3
price+compact+gbm,0.02,60,mostBooks,5,183.7,10141,3
offset+iso,0.01,60,maxEv,5,180.0,15072,2
gbm+offset+iso,0.02,60,maxEv,5,170.0,12692,3
gbm+offset+iso,0.02,60,mostBooks,5,168.2,12691,3
box+offset+iso,0.04,60,maxEv,5,167.1,8757,3
box+offset+iso,0.01,60,maxEv,5,166.6,15064,3
box+offset+iso,0.0,60,maxEv,5,163.0,17840,3
box+offset+iso,0.02,60,maxEv,5,161.8,12555,3
box+offset+iso,0.01,60,mostBooks,5,157.5,15065,3
offset+iso,0.02,60,maxEv,5,157.4,12663,2
price+box+offset,0.01,60,maxEv,5,153.9,13668,3
box+offset+iso,0.0,60,mostBooks,5,153.7,17841,3
compact+gbm+iso,0.01,60,maxEv,5,152.1,14115,3
box+offset,0.01,60,maxEv,5,149.5,15945,2
box+offset,0.02,60,maxEv,5,148.2,13485,2
box+gbm+offset,0.0,60,maxEv,5,147.5,18688,3
box+iso,0.02,60,maxEv,5,142.9,12721,2
compact+gbm+iso,0.01,60,mostBooks,5,142.3,14114,3
price+box+offset,0.01,60,mostBooks,5,139.9,13668,3
price+gbm+iso,0.01,60,maxEv,5,139.9,13314,3
price+box+iso,0.01,60,maxEv,5,139.2,12924,3
box+iso,0.02,60,mostBooks,5,138.0,12722,2
price+offset+iso,0.01,60,maxEv,5,137.5,12824,3
compact+gbm+offset,0.01,60,maxEv,5,135.2,15028,3
price+gbm+iso,0.01,60,mostBooks,5,134.9,13313,3
compact+gbm+offset,0.01,60,mostBooks,5,134.6,15028,3
box,0.01,60,maxEv,5,131.8,16062,1
box+offset,0.02,60,mostBooks,5,129.9,13485,2
box,0.02,60,maxEv,5,129.5,13612,1
compact+box,0.04,60,maxEv,5,129.5,7196,2
box+offset,0.01,60,mostBooks,5,129.4,15945,2
price+box+iso,0.01,60,mostBooks,5,129.1,12925,3
compact+offset+iso,0.02,60,maxEv,5,129.1,11120,3
price+offset+iso,0.01,60,mostBooks,5,128.8,12825,3
price+offset,0.02,60,maxEv,5,128.1,8669,2
compact+box+gbm,0.0,60,mostBooks,5,127.7,18274,3
compact+offset,0.04,60,maxEv,5,124.4,7036,2
price+box+offset,0.02,60,maxEv,5,124.3,10472,3
price+offset,0.04,60,maxEv,5,124.1,3896,2
box+offset,0.0,60,maxEv,5,123.5,18686,2
price+compact+gbm,0.01,60,maxEv,5,122.9,13773,3
box+gbm+offset,0.02,60,mostBooks,5,122.5,13270,3
box+gbm+offset,0.04,60,mostBooks,5,122.3,9071,3
price+compact+gbm,0.01,60,mostBooks,5,121.6,13772,3
compact+offset+iso,0.02,60,mostBooks,5,120.6,11121,3
offset,0.02,60,maxEv,5,120.5,13391,1
price+offset+iso,0.0,60,maxEv,5,119.2,16118,3
compact+box+iso,0.0,60,maxEv,5,118.4,16861,3
box+gbm+offset,0.02,60,maxEv,5,117.8,13271,3
box+gbm+offset,0.04,60,maxEv,5,116.5,9072,3
compact+box,0.04,60,mostBooks,5,116.1,7195,2
box+gbm+offset,0.01,60,maxEv,5,114.3,15887,3
price+box+offset,0.02,60,mostBooks,5,114.2,10472,3
box,0.01,60,mostBooks,5,113.3,16062,1
box,0.02,60,mostBooks,5,112.8,13612,1
price+offset,0.02,60,mostBooks,5,112.8,8669,2
compact+offset,0.04,60,mostBooks,5,112.5,7035,2
price+offset+iso,0.02,60,maxEv,5,111.9,9852,3
price+box+iso,0.0,60,maxEv,5,111.3,16231,3
price+box+iso,0.02,60,maxEv,5,111.3,9946,3
compact+offset,0.01,60,maxEv,5,111.2,14398,2
price+offset+iso,0.0,60,mostBooks,5,109.7,16119,3
compact+box+gbm,0.01,60,maxEv,5,109.2,15108,3
compact+box+gbm,0.01,60,mostBooks,5,108.9,15108,3
compact+box+iso,0.02,60,maxEv,5,106.9,11215,3
price+offset+iso,0.02,60,mostBooks,5,106.7,9853,3
price+offset,0.04,60,mostBooks,5,106.0,3895,2
price+box+iso,0.02,60,mostBooks,5,104.9,9947,3
compact+box+iso,0.0,60,mostBooks,5,104.7,16862,3
box+offset,0.0,60,mostBooks,5,102.9,18686,2
compact+offset,0.01,60,mostBooks,5,102.5,14398,2
compact+iso,0.0,60,maxEv,5,101.1,16636,2
offset,0.02,60,mostBooks,5,100.8,13391,1
compact+offset+iso,0.01,60,maxEv,5,93.5,13796,3
offset,0.01,60,mostBooks,5,93.3,15849,1
box,0.0,60,maxEv,5,90.7,18805,1
offset,0.0,60,maxEv,5,85.4,18559,1
price+box+offset,0.04,60,maxEv,5,83.4,5676,3
compact+offset+iso,0.01,60,mostBooks,5,81.4,13797,3
compact+iso,0.0,60,mostBooks,5,78.5,16637,2
iso,0.02,60,maxEv,5,75.2,14904,1
iso,0.02,60,mostBooks,5,74.6,14905,1
compact+box+offset,0.01,60,maxEv,5,73.0,14879,3
price+box+offset,0.04,60,mostBooks,5,72.1,5675,3
box,0.0,60,mostBooks,5,71.5,18804,1
iso,0.01,60,mostBooks,5,69.6,17144,1
iso,0.01,60,maxEv,5,69.4,17143,1
offset,0.0,60,mostBooks,5,65.2,18559,1
compact+box+offset,0.0,60,mostBooks,5,56.4,17958,3
compact+box,0.0,60,maxEv,5,54.5,17881,2
compact+box,0.0,60,mostBooks,5,38.6,17881,2
iso,0.0,60,mostBooks,5,33.4,19952,1
compact+box,0.01,60,mostBooks,5,31.5,14563,2
iso,0.0,60,maxEv,5,28.7,19952,1
compact+iso,0.04,60,maxEv,4,209.0,6699,2
price+compact+gbm,0.04,60,maxEv,4,201.6,5001,3
price+compact+gbm,0.04,60,mostBooks,4,198.4,5000,3
compact+iso,0.04,60,mostBooks,4,191.3,6699,2
compact+iso,0.02,60,maxEv,4,142.8,10982,2
compact,0.04,60,maxEv,4,137.2,6190,1
price+iso,0.02,60,maxEv,4,136.0,8999,2
compact,0.04,60,mostBooks,4,132.0,6189,1
price+box,0.04,60,maxEv,4,131.7,4206,2
price+iso,0.01,60,maxEv,4,128.7,12243,2
compact+iso,0.02,60,mostBooks,4,125.5,10982,2
price+iso,0.02,60,mostBooks,4,120.7,8999,2
price+box,0.04,60,mostBooks,4,117.7,4205,2
price+iso,0.01,60,mostBooks,4,112.7,12244,2
price+box,0.01,60,maxEv,4,100.3,12745,2
compact+box+iso,0.02,60,mostBooks,4,98.7,11216,3
compact+offset,0.02,60,maxEv,4,95.9,11422,2
price+compact,0.02,60,maxEv,4,94.0,7625,2
box+offset,0.04,60,maxEv,4,93.1,9381,2
price+box,0.01,60,mostBooks,4,88.5,12745,2
compact+offset,0.02,60,mostBooks,4,85.2,11422,2
price+box,0.02,60,maxEv,4,82.2,9086,2
price+compact,0.02,60,mostBooks,4,81.0,7624,2
offset,0.04,60,maxEv,4,77.5,9296,1
compact+box+offset,0.0,60,maxEv,4,76.8,17958,3
box+offset,0.04,60,mostBooks,4,74.9,9380,2
price+box,0.02,60,mostBooks,4,68.5,9086,2
compact+iso,0.01,60,maxEv,4,63.2,13664,2
compact+offset,0.0,60,maxEv,4,62.0,17745,2
offset,0.04,60,mostBooks,4,61.2,9295,1
compact+box,0.02,60,maxEv,4,60.6,11556,2
compact+box+iso,0.01,60,maxEv,4,56.2,13873,3
price+compact+box,0.0,60,maxEv,4,53.1,17156,3
price+iso,0.0,60,maxEv,4,51.5,15707,2
compact+box,0.02,60,mostBooks,4,48.4,11556,2
compact+offset,0.0,60,mostBooks,4,47.8,17745,2
price+compact+box,0.0,60,mostBooks,4,45.2,17156,3
compact+box+iso,0.01,60,mostBooks,4,44.6,13874,3
compact+iso,0.01,60,mostBooks,4,44.4,13665,2
compact+box,0.01,60,maxEv,4,43.4,14563,2
price+compact+iso,0.0,60,maxEv,4,38.5,15899,3
price+iso,0.0,60,mostBooks,4,25.0,15708,2
price+compact+iso,0.0,60,mostBooks,4,20.5,15900,3
price,0.01,60,mostBooks,4,-30.2,11411,1
compact+offset+iso,0.04,60,maxEv,3,137.6,7099,3
price+compact+offset,0.04,60,maxEv,3,131.6,4174,3
compact+box+iso,0.04,60,maxEv,3,129.5,7174,3
compact+offset+iso,0.04,60,mostBooks,3,128.9,7099,3
price+compact+offset,0.02,60,maxEv,3,128.8,9034,3
price+compact+iso,0.02,60,maxEv,3,128.8,8763,3
price+compact+box,0.04,60,maxEv,3,127.1,4224,3
price+compact+offset,0.04,60,mostBooks,3,125.5,4173,3
price+compact+offset,0.02,60,mostBooks,3,125.0,9033,3
compact+box+iso,0.04,60,mostBooks,3,121.0,7174,3
price+compact+box,0.04,60,mostBooks,3,117.9,4223,3
price+box+iso,0.04,60,maxEv,3,117.9,5857,3
price+compact+iso,0.04,60,maxEv,3,116.9,4276,3
price+compact+box,0.02,60,maxEv,3,116.1,9115,3
price+compact+iso,0.02,60,mostBooks,3,114.8,8763,3
price+iso,0.04,60,maxEv,3,114.0,4928,2
price+box+iso,0.04,60,mostBooks,3,112.5,5857,3
price+compact+box,0.02,60,mostBooks,3,109.7,9114,3
price+offset+iso,0.04,60,maxEv,3,109.5,5781,3
price+offset+iso,0.04,60,mostBooks,3,105.3,5781,3
price+compact+iso,0.04,60,mostBooks,3,103.2,4276,3
price+iso,0.04,60,mostBooks,3,100.8,4928,2
price+compact+offset,0.01,60,mostBooks,3,74.7,12677,3
price+compact+offset,0.01,60,maxEv,3,74.1,12677,3
price+compact+iso,0.01,60,maxEv,3,70.2,12042,3
compact,0.02,60,maxEv,3,67.8,11104,1
compact,0.02,60,mostBooks,3,60.0,11103,1
price+compact+iso,0.01,60,mostBooks,3,56.9,12043,3
compact+box+offset,0.04,60,maxEv,3,56.8,7752,3
price+compact+offset,0.0,60,maxEv,3,54.4,17093,3
price+compact+offset,0.0,60,mostBooks,3,49.4,17093,3
price+compact,0.01,60,maxEv,3,46.9,12234,2
compact+box+offset,0.04,60,mostBooks,3,42.6,7751,3
compact,0.01,60,maxEv,3,38.1,14520,1
compact,0.01,60,mostBooks,3,34.7,14520,1
price+compact,0.01,60,mostBooks,3,33.8,12234,2
price+compact,0.0,60,maxEv,3,18.9,17812,2
price+compact,0.0,60,mostBooks,3,5.9,17812,2
price,0.02,60,maxEv,3,-29.2,6743,1
price,0.02,60,mostBooks,3,-29.4,6743,1
price,0.01,60,maxEv,3,-36.2,11410,1
price,0.0,60,mostBooks,3,-123.5,18607,1
price+compact,0.04,60,maxEv,2,74.0,3140,2
price+compact+box,0.01,60,maxEv,2,62.9,12824,3
price+compact,0.04,60,mostBooks,2,61.2,3139,2
price+compact+box,0.01,60,mostBooks,2,60.4,12824,3
compact,0.0,60,maxEv,2,34.5,18281,1
compact,0.0,60,mostBooks,2,29.9,18281,1
price,0.0,60,maxEv,2,-128.8,18606,1
price,0.04,60,maxEv,1,-4.5,1943,1
price,0.04,60,mostBooks,1,-4.7,1943,1
