spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
offset+iso,0.0,60,mostBooks,6,119.3,17954,2
compact+box+iso,0.02,60,maxEv,6,118.5,11440,3
compact+box+offset,0.0,60,maxEv,6,117.3,18147,3
compact+box,0.02,60,mostBooks,6,117.2,11736,2
price+offset+iso,0.0,60,maxEv,6,114.8,16335,3
box+offset+iso,0.02,60,maxEv,6,113.4,12755,3
compact+gbm+offset,0.0,60,maxEv,6,109.7,18364,3
offset+iso,0.02,60,maxEv,6,108.3,12769,2
compact+box+offset,0.02,60,mostBooks,6,107.4,12256,3
offset+iso,0.02,60,mostBooks,6,104.6,12769,2
compact+box+iso,0.01,60,maxEv,6,104.5,14067,3
compact+box+iso,0.02,60,mostBooks,6,104.2,11440,3
compact+box+gbm,0.0,60,mostBooks,6,103.3,18429,3
box+offset+iso,0.02,60,mostBooks,6,103.3,12755,3
box+gbm+offset,0.02,60,mostBooks,6,102.5,13459,3
compact+offset,0.01,60,maxEv,6,98.6,14553,2
compact+box+offset,0.0,60,mostBooks,6,97.3,18147,3
compact+gbm+offset,0.0,60,mostBooks,6,95.8,18364,3
compact+offset+iso,0.01,60,maxEv,6,95.2,14012,3
compact+offset,0.01,60,mostBooks,6,93.9,14553,2
price+offset+iso,0.0,60,mostBooks,6,93.3,16335,3
price+box+iso,0.01,60,maxEv,6,90.1,13109,3
compact+box+iso,0.01,60,mostBooks,6,89.5,14067,3
compact+offset+iso,0.01,60,mostBooks,6,83.7,14012,3
compact+box,0.01,60,maxEv,6,82.5,14716,2
price+offset+iso,0.02,60,maxEv,6,82.5,10080,3
price+box+iso,0.01,60,mostBooks,6,78.1,13109,3
price+box+iso,0.02,60,maxEv,6,76.5,10197,3
price+offset+iso,0.01,60,maxEv,6,74.3,13046,3
compact+box,0.01,60,mostBooks,6,71.6,14716,2
price+box+offset,0.0,60,mostBooks,6,70.8,17422,3
price+offset+iso,0.02,60,mostBooks,6,68.2,10080,3
price+box+iso,0.02,60,mostBooks,6,68.1,10197,3
box,0.0,60,maxEv,6,56.9,19058,1
price+offset+iso,0.01,60,mostBooks,6,54.9,13046,3
box,0.0,60,mostBooks,6,39.7,19057,1
compact+gbm,0.04,60,maxEv,5,269.5,8491,2
compact+gbm,0.04,60,mostBooks,5,254.5,8490,2
price+gbm+offset,0.02,60,maxEv,5,204.2,10765,3
price+gbm+offset,0.02,60,mostBooks,5,201.7,10764,3
price+gbm+offset,0.04,60,maxEv,5,201.0,6226,3
compact+gbm+iso,0.04,60,maxEv,5,201.0,7552,3
price+gbm+offset,0.04,60,mostBooks,5,198.0,6225,3
compact+gbm+iso,0.04,60,mostBooks,5,196.9,7551,3
price+gbm,0.02,60,maxEv,5,184.8,11411,2
price+gbm+offset,0.01,60,maxEv,5,183.4,14086,3
gbm+offset+iso,0.04,60,maxEv,5,183.3,8718,3
price+gbm,0.02,60,mostBooks,5,182.4,11410,2
price+gbm+offset,0.01,60,mostBooks,5,180.2,14085,3
price+box+gbm,0.02,60,maxEv,5,180.1,10878,3
price+box+offset,0.01,60,maxEv,5,177.7,13792,3
compact+gbm+iso,0.02,60,maxEv,5,177.1,11619,3
price+box+gbm,0.02,60,mostBooks,5,174.8,10877,3
gbm+offset+iso,0.04,60,mostBooks,5,173.0,8717,3
box+gbm+iso,0.04,60,maxEv,5,171.9,8785,3
compact+gbm+iso,0.02,60,mostBooks,5,171.8,11618,3
price+box+gbm,0.04,60,maxEv,5,165.2,6321,3
price+box+gbm,0.04,60,mostBooks,5,159.2,6320,3
box+gbm+iso,0.04,60,mostBooks,5,158.1,8784,3
compact+box+gbm,0.02,60,maxEv,5,157.4,12346,3
price+box+offset,0.01,60,mostBooks,5,154.7,13792,3
price+compact+offset,0.02,60,maxEv,5,153.2,9117,3
compact+offset+iso,0.0,60,maxEv,5,153.1,17031,3
gbm+offset+iso,0.02,60,mostBooks,5,151.3,12686,3
price+compact+offset,0.02,60,mostBooks,5,143.9,9116,3
box+gbm+iso,0.02,60,mostBooks,5,143.6,12733,3
compact+gbm+iso,0.0,60,mostBooks,5,142.5,17253,3
compact+box+gbm,0.02,60,mostBooks,5,141.4,12345,3
price+gbm+iso,0.01,60,maxEv,5,140.9,13407,3
compact+box+iso,0.04,60,maxEv,5,132.7,7372,3
price+box+offset,0.02,60,maxEv,5,132.6,10573,3
compact+box,0.04,60,maxEv,5,131.8,7271,2
box+offset,0.01,60,maxEv,5,131.5,16212,2
compact+iso,0.04,60,maxEv,5,131.3,6993,2
price+gbm+iso,0.01,60,mostBooks,5,131.3,13406,3
compact+offset,0.04,60,maxEv,5,128.7,7131,2
box,0.01,60,maxEv,5,128.3,16307,1
price+compact+box,0.02,60,maxEv,5,126.2,9221,3
compact+box+offset,0.01,60,maxEv,5,125.4,15041,3
compact+offset,0.04,60,mostBooks,5,125.3,7130,2
price+box+iso,0.04,60,maxEv,5,125.1,6099,3
box+offset+iso,0.0,60,maxEv,5,124.6,17993,3
box+offset,0.02,60,maxEv,5,123.3,13714,2
compact+box+offset,0.02,60,maxEv,5,123.2,12256,3
compact+box,0.04,60,mostBooks,5,122.5,7270,2
box+gbm+iso,0.01,60,maxEv,5,122.5,15223,3
box+gbm+offset,0.02,60,maxEv,5,120.2,13460,3
compact+box+iso,0.04,60,mostBooks,5,118.6,7371,3
price+box+iso,0.04,60,mostBooks,5,116.6,6098,3
compact+iso,0.04,60,mostBooks,5,114.8,6992,2
box,0.01,60,mostBooks,5,114.4,16306,1
box+offset+iso,0.0,60,mostBooks,5,114.3,17992,3
box+offset,0.01,60,mostBooks,5,113.7,16212,2
gbm+offset+iso,0.01,60,mostBooks,5,113.3,15192,3
price+compact+box,0.02,60,mostBooks,5,112.7,9220,3
price+box+offset,0.02,60,mostBooks,5,110.6,10573,3
compact+box+offset,0.01,60,mostBooks,5,110.5,15041,3
box+gbm+offset,0.04,60,maxEv,5,108.0,9185,3
box+offset,0.02,60,mostBooks,5,107.0,13714,2
offset,0.02,60,maxEv,5,106.6,13639,1
price+box+offset,0.04,60,maxEv,5,106.4,5752,3
box+gbm+iso,0.01,60,mostBooks,5,106.2,15222,3
box+iso,0.02,60,maxEv,5,105.5,12867,2
price+compact+offset,0.01,60,maxEv,5,104.8,12762,3
box+iso,0.02,60,mostBooks,5,103.0,12867,2
price+box+gbm,0.0,60,maxEv,5,102.3,17899,3
compact+iso,0.02,60,maxEv,5,102.0,11016,2
offset,0.01,60,maxEv,5,101.8,16113,1
compact+box+offset,0.04,60,maxEv,5,101.5,7878,3
price+box+offset,0.0,60,maxEv,5,96.8,17422,3
price+compact+offset,0.01,60,mostBooks,5,94.9,12762,3
price+box+gbm,0.0,60,mostBooks,5,94.2,17899,3
offset+iso,0.01,60,maxEv,5,92.4,15240,2
box+gbm+offset,0.04,60,mostBooks,5,90.1,9184,3
price+box,0.01,60,maxEv,5,89.1,12865,2
offset,0.02,60,mostBooks,5,89.0,13639,1
price+box+offset,0.04,60,mostBooks,5,88.0,5751,3
compact+box+offset,0.04,60,mostBooks,5,88.0,7877,3
offset+iso,0.01,60,mostBooks,5,86.9,15240,2
price+gbm+offset,0.0,60,maxEv,5,86.9,17798,3
price+gbm,0.0,60,maxEv,5,85.1,18612,2
compact+iso,0.02,60,mostBooks,5,84.9,11015,2
box+iso,0.01,60,maxEv,5,84.9,15305,2
offset,0.01,60,mostBooks,5,84.0,16113,1
price+gbm+offset,0.0,60,mostBooks,5,81.8,17798,3
box+iso,0.01,60,mostBooks,5,81.2,15305,2
price+gbm,0.0,60,mostBooks,5,79.7,18611,2
box,0.02,60,maxEv,5,78.5,13841,1
compact+offset,0.0,60,maxEv,5,77.1,17895,2
offset,0.04,60,maxEv,5,75.0,9490,1
compact+offset,0.0,60,mostBooks,5,75.0,17895,2
price+box,0.0,60,maxEv,5,71.8,17281,2
box+offset,0.0,60,maxEv,5,71.4,18950,2
price+box,0.01,60,mostBooks,5,71.3,12865,2
offset,0.0,60,maxEv,5,68.4,18800,1
box,0.02,60,mostBooks,5,65.5,13841,1
box,0.04,60,maxEv,5,65.2,9712,1
offset,0.04,60,mostBooks,5,57.6,9489,1
box,0.04,60,mostBooks,5,55.7,9711,1
price+box,0.0,60,mostBooks,5,48.8,17281,2
box+offset,0.0,60,mostBooks,5,48.2,18949,2
compact+box,0.0,60,maxEv,5,46.7,18029,2
offset,0.0,60,mostBooks,5,43.6,18799,1
compact+box,0.0,60,mostBooks,5,40.0,18029,2
price+compact+box,0.0,60,mostBooks,5,21.9,17263,3
compact+iso,0.0,60,maxEv,5,21.4,16770,2
compact+iso,0.0,60,mostBooks,5,4.3,16770,2
price+compact+gbm,0.04,60,maxEv,4,206.6,5164,3
price+compact+gbm,0.04,60,mostBooks,4,195.5,5163,3
price+compact+gbm,0.01,60,maxEv,4,194.7,13874,3
price+compact+gbm,0.01,60,mostBooks,4,185.1,13873,3
price+compact+gbm,0.02,60,maxEv,4,172.9,10290,3
price+gbm+iso,0.04,60,maxEv,4,172.9,6372,3
compact,0.04,60,maxEv,4,166.9,6633,1
compact,0.04,60,mostBooks,4,166.5,6632,1
price+gbm+iso,0.04,60,mostBooks,4,164.5,6371,3
price+compact+gbm,0.02,60,mostBooks,4,163.6,10289,3
compact+offset+iso,0.04,60,maxEv,4,141.7,7293,3
price+compact+box,0.04,60,maxEv,4,137.5,4219,3
price+offset,0.02,60,maxEv,4,134.9,9012,2
compact+offset+iso,0.04,60,mostBooks,4,130.8,7292,3
price+box,0.04,60,maxEv,4,130.4,4183,2
price+offset,0.04,60,maxEv,4,126.2,3909,2
compact+offset,0.02,60,maxEv,4,126.2,11608,2
compact+offset,0.02,60,mostBooks,4,121.7,11607,2
price+compact+iso,0.04,60,maxEv,4,121.7,4341,3
price+compact+gbm,0.0,60,maxEv,4,120.1,17988,3
price+compact+box,0.04,60,mostBooks,4,119.8,4218,3
price+offset,0.01,60,maxEv,4,117.4,12709,2
price+offset+iso,0.04,60,maxEv,4,117.1,5988,3
price+offset,0.02,60,mostBooks,4,116.7,9012,2
price+box,0.02,60,maxEv,4,111.4,9124,2
price+compact+iso,0.04,60,mostBooks,4,111.4,4340,3
price+compact+gbm,0.0,60,mostBooks,4,111.1,17987,3
price+box,0.04,60,mostBooks,4,110.5,4182,2
price+compact+box,0.01,60,maxEv,4,108.1,12891,3
price+offset,0.04,60,mostBooks,4,107.4,3908,2
price+offset+iso,0.04,60,mostBooks,4,102.6,5987,3
price+offset,0.01,60,mostBooks,4,101.1,12709,2
compact,0.01,60,mostBooks,4,98.1,14891,1
compact,0.01,60,maxEv,4,96.6,14892,1
price+compact+box,0.01,60,mostBooks,4,95.6,12891,3
price+compact,0.02,60,maxEv,4,92.4,7694,2
iso,0.04,60,maxEv,4,92.0,10835,1
price+box,0.02,60,mostBooks,4,92.0,9124,2
price+compact,0.02,60,mostBooks,4,91.4,7693,2
iso,0.04,60,mostBooks,4,78.5,10835,1
price+offset,0.0,60,maxEv,4,73.6,17059,2
box+offset,0.04,60,maxEv,4,72.8,9596,2
iso,0.02,60,maxEv,4,62.2,14625,1
price+compact+iso,0.0,60,maxEv,4,60.2,16058,3
box+offset,0.04,60,mostBooks,4,58.7,9595,2
iso,0.02,60,mostBooks,4,53.9,14626,1
price+offset,0.0,60,mostBooks,4,52.0,17059,2
price+compact+iso,0.0,60,mostBooks,4,50.9,16058,3
price+compact+box,0.0,60,maxEv,4,33.9,17263,3
price+iso,0.01,60,maxEv,4,32.1,12300,2
price+compact+offset,0.0,60,maxEv,4,31.9,17137,3
iso,0.01,60,maxEv,4,27.1,16862,1
price+compact+offset,0.0,60,mostBooks,4,22.5,17137,3
price+iso,0.0,60,maxEv,4,19.9,15783,2
price+iso,0.01,60,mostBooks,4,18.0,12301,2
iso,0.01,60,mostBooks,4,16.7,16863,1
price+iso,0.0,60,mostBooks,4,1.1,15784,2
compact+iso,0.01,60,maxEv,4,-6.5,13675,2
compact+iso,0.01,60,mostBooks,4,-26.7,13675,2
price,0.01,60,mostBooks,4,-30.2,11411,1
iso,0.0,60,maxEv,4,-34.9,19421,1
iso,0.0,60,mostBooks,4,-45.0,19422,1
price+compact+offset,0.04,60,maxEv,3,135.7,4164,3
price+compact+iso,0.02,60,maxEv,3,132.2,8911,3
price+compact+iso,0.02,60,mostBooks,3,123.2,8910,3
price+compact+offset,0.04,60,mostBooks,3,121.0,4163,3
price+iso,0.04,60,maxEv,3,110.9,4984,2
price+iso,0.04,60,mostBooks,3,99.1,4984,2
compact,0.02,60,maxEv,3,96.5,11592,1
price+compact,0.04,60,maxEv,3,69.5,3144,2
price+compact,0.04,60,mostBooks,3,68.8,3143,2
price+compact+iso,0.01,60,maxEv,3,52.9,12164,3
price+compact+iso,0.01,60,mostBooks,3,43.8,12164,3
price+iso,0.02,60,maxEv,3,13.5,9204,2
price+compact,0.0,60,mostBooks,3,12.9,17728,2
price+compact,0.0,60,maxEv,3,12.2,17728,2
price+compact,0.01,60,mostBooks,3,9.2,12272,2
price+compact,0.01,60,maxEv,3,6.1,12273,2
price+iso,0.02,60,mostBooks,3,0.6,9204,2
compact,0.0,60,mostBooks,3,-10.6,18550,1
compact,0.0,60,maxEv,3,-11.4,18550,1
price,0.02,60,maxEv,3,-29.2,6743,1
price,0.02,60,mostBooks,3,-29.4,6743,1
price,0.01,60,maxEv,3,-36.2,11410,1
price,0.0,60,mostBooks,3,-123.5,18607,1
compact,0.02,60,mostBooks,2,94.6,11591,1
price,0.0,60,maxEv,2,-128.8,18606,1
price,0.04,60,maxEv,1,-4.5,1943,1
price,0.04,60,mostBooks,1,-4.7,1943,1
