spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
compact+box+offset,0.01,60,mostBooks,6,71.9,19777,3
price+box+offset,0.01,60,maxEv,6,71.0,18543,3
box+gbm+offset,0.02,60,maxEv,6,58.0,17972,3
compact,0.0,60,maxEv,6,56.6,23559,1
compact,0.01,60,maxEv,6,54.2,19536,1
compact,0.0,60,mostBooks,6,53.3,23562,1
compact,0.01,60,mostBooks,6,52.4,19538,1
price+box+offset,0.02,60,mostBooks,6,49.8,14827,3
price+box+offset,0.02,60,maxEv,6,44.8,14826,3
compact+iso,0.0,60,maxEv,6,37.0,23721,2
compact+box+offset,0.0,60,maxEv,6,36.3,23240,3
compact+offset,0.0,60,maxEv,6,36.2,22706,2
compact+offset,0.0,60,mostBooks,6,25.0,22708,2
box,0.02,60,maxEv,6,22.5,18797,1
box,0.02,60,mostBooks,6,18.5,18799,1
box+offset,0.02,60,maxEv,6,17.2,18547,2
box,0.01,60,maxEv,6,15.2,21750,1
compact+iso,0.0,60,mostBooks,6,15.2,23721,2
box+offset,0.02,60,mostBooks,6,13.3,18549,2
box,0.01,60,mostBooks,6,8.9,21753,1
box+offset+iso,0.01,60,maxEv,6,5.0,21725,3
offset,0.04,60,maxEv,6,3.8,13356,1
box+offset+iso,0.01,60,mostBooks,6,-7.2,21724,3
box+offset,0.04,60,maxEv,6,-16.7,13472,2
box+offset,0.01,60,maxEv,6,-28.2,21516,2
box+offset,0.01,60,mostBooks,6,-33.7,21518,2
offset,0.01,60,maxEv,6,-37.7,21323,1
offset,0.01,60,mostBooks,6,-44.0,21325,1
price+compact+gbm,0.04,60,maxEv,5,329.3,8081,3
price+compact+gbm,0.04,60,mostBooks,5,324.2,8081,3
price+compact+iso,0.02,60,maxEv,5,250.6,13516,3
price+compact+iso,0.02,60,mostBooks,5,242.7,13517,3
price+compact+offset,0.02,60,maxEv,5,197.5,12905,3
price+compact+offset,0.02,60,mostBooks,5,196.8,12905,3
price+box+iso,0.04,60,mostBooks,5,188.3,9027,3
price+offset+iso,0.04,60,maxEv,5,184.8,8853,3
price+iso,0.02,60,maxEv,5,183.9,14425,2
price+box+iso,0.01,60,maxEv,5,176.2,18589,3
price+offset+iso,0.01,60,maxEv,5,173.4,18457,3
price+offset+iso,0.04,60,mostBooks,5,172.9,8854,3
price+iso,0.02,60,mostBooks,5,164.6,14426,2
price+offset+iso,0.01,60,mostBooks,5,163.9,18457,3
compact,0.04,60,maxEv,5,161.7,9259,1
compact,0.04,60,mostBooks,5,160.7,9259,1
price+box+iso,0.01,60,mostBooks,5,156.6,18589,3
iso,0.04,60,mostBooks,5,154.0,17137,1
gbm+iso,0.0,60,maxEv,5,153.7,24732,2
price+compact+box,0.02,60,maxEv,5,152.0,13041,3
price+compact,0.01,60,maxEv,5,151.7,16962,2
price+compact+box,0.02,60,mostBooks,5,148.3,13041,3
price+compact,0.02,60,maxEv,5,139.5,11184,2
gbm,0.02,60,mostBooks,5,134.2,22330,1
price+compact,0.02,60,mostBooks,5,133.8,11184,2
gbm+iso,0.0,60,mostBooks,5,127.0,24732,2
box+gbm+iso,0.0,60,maxEv,5,118.6,24141,3
price+compact,0.04,60,maxEv,5,117.8,4716,2
price+compact,0.04,60,mostBooks,5,114.5,4716,2
gbm,0.0,60,maxEv,5,112.5,27475,1
box+gbm+offset,0.04,60,mostBooks,5,109.8,12902,3
price+box,0.01,60,mostBooks,5,108.7,17192,2
box+gbm+offset,0.01,60,mostBooks,5,108.6,20961,3
price+box,0.04,60,mostBooks,5,107.9,6518,2
price+compact+box,0.01,60,maxEv,5,107.7,17406,3
price+compact+offset,0.01,60,maxEv,5,106.3,17246,3
price+box,0.04,60,maxEv,5,106.0,6518,2
gbm,0.01,60,mostBooks,5,105.5,24805,1
price+compact+offset,0.01,60,mostBooks,5,105.1,17248,3
price+compact+box,0.01,60,mostBooks,5,104.5,17407,3
compact+offset,0.01,60,maxEv,5,98.0,19133,2
price+compact+iso,0.0,60,maxEv,5,91.3,22351,3
compact+offset,0.01,60,mostBooks,5,89.2,19135,2
box+gbm+offset,0.0,60,maxEv,5,85.0,24084,3
price,0.01,60,mostBooks,5,84.8,15935,1
price+compact+iso,0.0,60,mostBooks,5,80.4,22354,3
gbm,0.0,60,mostBooks,5,76.0,27474,1
price+offset,0.0,60,maxEv,5,72.9,21667,2
price+offset,0.0,60,mostBooks,5,69.9,21669,2
box+gbm+offset,0.0,60,mostBooks,5,62.7,24087,3
price+iso,0.0,60,mostBooks,5,51.1,22449,2
price+box,0.0,60,maxEv,5,44.4,22009,2
box+gbm+offset,0.02,60,mostBooks,5,41.5,17973,3
price+compact,0.0,60,maxEv,5,40.6,23308,2
price+box,0.0,60,mostBooks,5,36.9,22011,2
price+compact,0.0,60,mostBooks,5,31.1,23313,2
price+box+offset,0.0,60,maxEv,5,28.0,22471,3
price+box+offset,0.0,60,mostBooks,5,23.4,22473,3
iso,0.02,60,maxEv,5,22.4,22456,1
price+compact+box,0.0,60,maxEv,5,22.2,22236,3
price+compact+box,0.0,60,mostBooks,5,16.8,22238,3
offset,0.02,60,maxEv,5,11.2,18338,1
offset,0.02,60,mostBooks,5,3.1,18340,1
box+iso,0.01,60,mostBooks,5,-4.2,22375,2
iso,0.01,60,maxEv,5,-49.7,25250,1
price+iso,0.04,60,maxEv,4,145.5,8287,2
price+iso,0.04,60,mostBooks,4,130.7,8288,2
price+offset,0.04,60,mostBooks,4,122.3,6381,2
price+offset,0.04,60,maxEv,4,115.4,6381,2
price+iso,0.01,60,maxEv,4,85.4,18481,2
price,0.01,60,maxEv,4,80.0,15934,1
price+iso,0.01,60,mostBooks,4,62.2,18482,2
price,0.02,60,maxEv,4,59.9,9429,1
price,0.02,60,mostBooks,4,58.2,9430,1
offset+iso,0.01,60,maxEv,4,46.1,22190,2
price+compact+offset,0.0,60,maxEv,4,30.0,22023,3
price+compact+offset,0.0,60,mostBooks,4,27.6,22025,3
offset+iso,0.01,60,mostBooks,4,21.2,22191,2
box+iso,0.01,60,maxEv,4,20.4,22374,2
iso,0.02,60,mostBooks,4,-8.9,22456,1
box+iso,0.0,60,maxEv,4,-21.4,25456,2
offset+iso,0.0,60,maxEv,4,-29.5,25245,2
box+iso,0.0,60,mostBooks,4,-43.5,25457,2
offset+iso,0.0,60,mostBooks,4,-49.2,25246,2
offset,0.0,60,maxEv,4,-75.5,24395,1
iso,0.0,60,maxEv,4,-81.1,28342,1
box,0.0,60,maxEv,4,-87.9,24835,1
offset,0.0,60,mostBooks,4,-90.4,24397,1
box+offset+iso,0.0,60,maxEv,4,-93.9,24861,3
box+offset,0.0,60,maxEv,4,-95.4,24606,2
box,0.0,60,mostBooks,4,-100.7,24838,1
box+offset+iso,0.0,60,mostBooks,4,-106.7,24861,3
box+offset,0.0,60,mostBooks,4,-107.1,24608,2
iso,0.01,60,mostBooks,3,-85.5,25250,1
iso,0.0,60,mostBooks,3,-109.1,28342,1
price,0.0,60,maxEv,2,-18.8,24187,1
price,0.0,60,mostBooks,2,-19.3,24190,1
price,0.04,60,maxEv,1,1.5,3353,1
price,0.04,60,mostBooks,1,-2.4,3354,1
