spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
box+gbm+iso,0.01,60,mostBooks,8,206.4,12550,3
box+gbm+offset,0.02,60,maxEv,8,205.5,10961,3
box+gbm+iso,0.01,60,maxEv,8,204.2,12552,3
box+gbm+offset,0.02,60,mostBooks,8,197.0,10961,3
gbm+offset,0.0,60,maxEv,7,276.0,14931,2
compact+gbm+offset,0.04,60,maxEv,7,271.0,6809,3
box+gbm,0.0,60,maxEv,7,267.6,15050,2
compact+gbm+offset,0.04,60,mostBooks,7,267.4,6807,3
gbm+offset,0.0,60,mostBooks,7,266.5,14930,2
compact+box+gbm,0.04,60,maxEv,7,257.3,6890,3
box+gbm,0.0,60,mostBooks,7,253.8,15049,2
compact+box+gbm,0.04,60,mostBooks,7,253.8,6888,3
box+gbm,0.01,60,maxEv,7,251.6,13178,2
gbm+iso,0.0,60,mostBooks,7,249.1,14442,2
gbm+iso,0.01,60,mostBooks,7,248.5,12781,2
gbm+iso,0.0,60,maxEv,7,246.0,14443,2
price+box+gbm,0.0,60,maxEv,7,243.5,13852,3
gbm+iso,0.04,60,mostBooks,7,240.2,8502,2
gbm+iso,0.04,60,maxEv,7,238.9,8503,2
price+box+gbm,0.01,60,maxEv,7,230.7,11438,3
price+box+gbm,0.02,60,maxEv,7,229.7,9249,3
compact+gbm+offset,0.0,60,mostBooks,7,228.2,14324,3
price+gbm+offset,0.02,60,maxEv,7,223.5,9105,3
price+gbm+offset,0.01,60,maxEv,7,213.2,11318,3
price+gbm+offset,0.0,60,maxEv,7,210.7,13741,3
compact+box,0.04,60,maxEv,7,206.0,6354,2
compact+gbm+iso,0.0,60,maxEv,7,204.8,13615,3
compact+gbm+offset,0.01,60,maxEv,7,202.1,12186,3
compact+gbm+offset,0.01,60,mostBooks,7,199.1,12184,3
box+gbm+offset,0.04,60,maxEv,7,189.5,7867,3
compact+gbm+iso,0.0,60,mostBooks,7,187.6,13614,3
box+gbm+offset,0.04,60,mostBooks,7,182.3,7867,3
compact+offset,0.02,60,mostBooks,7,174.8,9562,2
box,0.01,60,mostBooks,7,174.2,13117,1
box+offset,0.01,60,maxEv,7,173.8,12957,2
box+offset,0.01,60,mostBooks,7,172.0,12954,2
box+offset,0.02,60,maxEv,7,170.2,11135,2
box,0.01,60,maxEv,7,168.1,13120,1
box+offset,0.02,60,mostBooks,7,167.8,11133,2
offset,0.02,60,mostBooks,7,156.6,11033,1
offset,0.02,60,maxEv,7,155.8,11035,1
compact+offset+iso,0.01,60,mostBooks,7,148.5,11603,3
price+offset+iso,0.0,60,mostBooks,7,143.2,13147,3
price+offset+iso,0.0,60,maxEv,7,139.7,13148,3
compact+box+iso,0.01,60,mostBooks,7,138.0,11703,3
price+box+iso,0.0,60,mostBooks,7,136.4,13283,3
price+box+iso,0.0,60,maxEv,7,132.3,13284,3
compact+box+iso,0.01,60,maxEv,7,126.4,11705,3
box+iso,0.02,60,mostBooks,7,113.8,11000,2
iso,0.02,60,mostBooks,7,50.6,12754,1
iso,0.02,60,maxEv,7,40.5,12755,1
compact+gbm,0.04,60,maxEv,6,299.4,7480,2
compact+gbm,0.04,60,mostBooks,6,287.5,7478,2
compact+gbm+iso,0.01,60,maxEv,6,253.9,11739,3
price+gbm+iso,0.01,60,maxEv,6,244.9,11255,3
compact+box+gbm,0.02,60,maxEv,6,244.2,10269,3
compact+box+gbm,0.02,60,mostBooks,6,240.6,10267,3
price+gbm+iso,0.0,60,maxEv,6,239.9,13293,3
compact+gbm+iso,0.01,60,mostBooks,6,237.1,11738,3
price+box+gbm,0.0,60,mostBooks,6,234.1,13850,3
price+gbm+iso,0.01,60,mostBooks,6,228.2,11254,3
price+box+gbm,0.02,60,mostBooks,6,224.9,9247,3
price+gbm+iso,0.0,60,mostBooks,6,224.0,13292,3
price+box+gbm,0.01,60,mostBooks,6,221.9,11436,3
compact+gbm,0.0,60,maxEv,6,216.8,14802,2
price+gbm+offset,0.02,60,mostBooks,6,215.6,9103,3
price+box,0.01,60,maxEv,6,205.3,10659,2
price+gbm+offset,0.01,60,mostBooks,6,203.0,11316,3
price+box+offset,0.01,60,maxEv,6,200.4,11169,3
price+offset,0.01,60,maxEv,6,199.9,10239,2
compact+gbm,0.0,60,mostBooks,6,199.6,14800,2
price+box+offset,0.01,60,mostBooks,6,199.2,11167,3
compact+box,0.04,60,mostBooks,6,199.0,6353,2
price+gbm+offset,0.0,60,mostBooks,6,198.6,13739,3
price+box,0.01,60,mostBooks,6,198.4,10657,2
price+offset,0.01,60,mostBooks,6,192.9,10237,2
compact+box+gbm,0.01,60,maxEv,6,188.2,12291,3
compact+box,0.02,60,mostBooks,6,187.4,9724,2
compact+box+gbm,0.01,60,mostBooks,6,183.5,12289,3
compact+box,0.01,60,mostBooks,6,178.8,11841,2
price+box+gbm,0.04,60,maxEv,6,177.5,5445,3
price+gbm+offset,0.04,60,maxEv,6,172.1,5358,3
price+box+offset,0.0,60,mostBooks,6,168.8,13620,3
compact+gbm,0.01,60,maxEv,6,167.7,12773,2
price+box+offset,0.0,60,maxEv,6,167.4,13622,3
compact+offset,0.04,60,mostBooks,6,163.6,6006,2
compact+gbm,0.01,60,mostBooks,6,151.2,12771,2
compact+offset+iso,0.0,60,mostBooks,6,150.8,13592,3
box,0.02,60,mostBooks,6,148.7,11272,1
price+box+offset,0.02,60,maxEv,6,148.2,8832,3
price+box+offset,0.02,60,mostBooks,6,147.5,8830,3
box,0.02,60,maxEv,6,144.7,11274,1
compact+offset+iso,0.0,60,maxEv,6,141.7,13594,3
compact+offset+iso,0.01,60,maxEv,6,138.9,11605,3
compact+box+iso,0.0,60,mostBooks,6,138.3,13683,3
box,0.0,60,mostBooks,6,135.9,15070,1
box+offset+iso,0.0,60,mostBooks,6,130.9,14314,3
box+offset,0.0,60,maxEv,6,130.7,14894,2
box+offset,0.0,60,mostBooks,6,130.6,14891,2
compact+box+iso,0.0,60,maxEv,6,130.5,13685,3
box,0.0,60,maxEv,6,128.1,15073,1
box,0.04,60,mostBooks,6,127.9,8251,1
box,0.04,60,maxEv,6,127.8,8253,1
box+iso,0.01,60,mostBooks,6,127.1,12715,2
box+iso,0.01,60,maxEv,6,124.9,12716,2
compact+box+iso,0.04,60,mostBooks,6,124.7,6633,3
compact+box+offset,0.02,60,mostBooks,6,124.4,9999,3
box+offset+iso,0.02,60,mostBooks,6,119.7,10685,3
compact+box+iso,0.04,60,maxEv,6,117.0,6635,3
box+offset+iso,0.0,60,maxEv,6,116.4,14316,3
box+offset+iso,0.02,60,maxEv,6,109.9,10686,3
offset,0.0,60,mostBooks,6,109.7,14766,1
offset+iso,0.01,60,mostBooks,6,109.0,12592,2
box+offset+iso,0.01,60,mostBooks,6,108.7,12405,3
offset,0.0,60,maxEv,6,108.6,14769,1
box+offset+iso,0.04,60,mostBooks,6,106.5,7739,3
box+iso,0.02,60,maxEv,6,105.6,11001,2
offset+iso,0.01,60,maxEv,6,103.5,12593,2
box+iso,0.0,60,mostBooks,6,99.4,14474,2
box+offset+iso,0.01,60,maxEv,6,97.5,12406,3
box+iso,0.0,60,maxEv,6,97.2,14475,2
box+iso,0.04,60,mostBooks,6,95.0,8053,2
offset+iso,0.02,60,mostBooks,6,90.4,10902,2
offset+iso,0.0,60,mostBooks,6,86.4,14333,2
iso,0.04,60,mostBooks,6,84.2,10015,1
offset+iso,0.0,60,maxEv,6,84.1,14334,2
offset+iso,0.02,60,maxEv,6,80.7,10903,2
iso,0.01,60,mostBooks,6,23.5,14252,1
compact+gbm+iso,0.04,60,maxEv,5,245.9,6859,3
compact+gbm+iso,0.04,60,mostBooks,5,230.4,6858,3
price+compact+gbm,0.04,60,maxEv,5,222.7,4847,3
compact+gbm,0.02,60,maxEv,5,221.0,10856,2
compact+gbm+iso,0.02,60,maxEv,5,221.0,9920,3
price+compact+gbm,0.04,60,mostBooks,5,216.0,4845,3
price+compact+gbm,0.02,60,maxEv,5,210.6,8972,3
price+gbm,0.04,60,maxEv,5,208.1,5823,2
compact+gbm,0.02,60,mostBooks,5,206.3,10854,2
compact+gbm+iso,0.02,60,mostBooks,5,205.8,9919,3
compact,0.02,60,maxEv,5,204.6,9811,1
price+compact+gbm,0.02,60,mostBooks,5,204.4,8970,3
compact,0.02,60,mostBooks,5,200.5,9810,1
price+gbm,0.04,60,mostBooks,5,197.5,5821,2
price+gbm+iso,0.02,60,maxEv,5,194.0,9346,3
price+gbm,0.02,60,maxEv,5,192.3,9612,2
price+compact+box,0.01,60,maxEv,5,190.0,10685,3
price+compact+box,0.01,60,mostBooks,5,189.9,10683,3
price+gbm,0.02,60,mostBooks,5,182.3,9610,2
price+gbm+iso,0.02,60,mostBooks,5,180.8,9345,3
price+gbm+iso,0.04,60,maxEv,5,180.4,5777,3
compact+box,0.0,60,mostBooks,5,177.0,14106,2
compact+offset,0.02,60,maxEv,5,173.1,9564,2
price+compact+offset,0.01,60,mostBooks,5,172.1,10537,3
price+compact+offset,0.01,60,maxEv,5,171.2,10539,3
price+box+gbm,0.04,60,mostBooks,5,171.2,5443,3
compact+offset,0.01,60,mostBooks,5,170.7,11656,2
price+box,0.0,60,maxEv,5,168.1,13666,2
price+gbm+iso,0.04,60,mostBooks,5,167.6,5776,3
price+offset,0.0,60,maxEv,5,167.0,13478,2
price+gbm+offset,0.04,60,mostBooks,5,164.4,5356,3
price+compact+gbm,0.0,60,maxEv,5,163.3,14128,3
compact+offset,0.04,60,maxEv,5,162.1,6008,2
price+box,0.0,60,mostBooks,5,160.8,13664,2
offset,0.01,60,mostBooks,5,160.1,12819,1
offset,0.01,60,maxEv,5,159.9,12821,1
price+offset,0.0,60,mostBooks,5,159.5,13476,2
price+compact+iso,0.0,60,mostBooks,5,157.6,13054,3
compact+box+offset,0.01,60,maxEv,5,154.1,12057,3
compact+box+offset,0.01,60,mostBooks,5,153.2,12055,3
price+compact+gbm,0.0,60,mostBooks,5,152.9,14126,3
compact+box+iso,0.02,60,mostBooks,5,150.0,9768,3
price+compact+iso,0.0,60,maxEv,5,149.5,13055,3
price+offset+iso,0.01,60,mostBooks,5,145.4,10995,3
compact+offset+iso,0.02,60,mostBooks,5,143.4,9676,3
compact+box+iso,0.02,60,maxEv,5,140.0,9770,3
compact+offset+iso,0.02,60,maxEv,5,133.3,9678,3
price+compact+box,0.0,60,mostBooks,5,129.1,13666,3
price+box,0.02,60,maxEv,5,128.8,7732,2
price+compact+box,0.0,60,maxEv,5,128.2,13668,3
compact+box+offset,0.0,60,mostBooks,5,127.5,14222,3
price+compact+offset,0.0,60,mostBooks,5,126.9,13577,3
price+compact+iso,0.02,60,mostBooks,5,126.3,8297,3
compact+box+offset,0.02,60,maxEv,5,126.3,10001,3
compact+iso,0.0,60,mostBooks,5,126.0,13559,2
compact+box+offset,0.0,60,maxEv,5,125.7,14224,3
price+compact+offset,0.0,60,maxEv,5,125.1,13579,3
price+box,0.02,60,mostBooks,5,122.8,7730,2
price+box+iso,0.01,60,mostBooks,5,122.8,11084,3
price+box+iso,0.02,60,mostBooks,5,120.8,9035,3
price+compact,0.01,60,mostBooks,5,120.3,10486,2
price+compact,0.01,60,maxEv,5,119.3,10487,2
price+compact,0.02,60,mostBooks,5,117.9,7196,2
price+compact,0.02,60,maxEv,5,117.5,7197,2
compact+offset+iso,0.04,60,mostBooks,5,115.5,6563,3
compact+iso,0.0,60,maxEv,5,113.0,13561,2
compact+iso,0.04,60,mostBooks,5,112.4,6617,2
price+compact+iso,0.04,60,mostBooks,5,110.1,4223,3
price+compact+iso,0.04,60,maxEv,5,109.6,4224,3
compact+iso,0.01,60,mostBooks,5,109.2,11637,2
compact+offset+iso,0.04,60,maxEv,5,107.7,6565,3
box+offset,0.04,60,maxEv,5,104.5,8100,2
box+offset+iso,0.04,60,maxEv,5,100.0,7740,3
compact+iso,0.04,60,maxEv,5,98.4,6619,2
box+offset,0.04,60,mostBooks,5,98.2,8098,2
offset,0.04,60,mostBooks,5,94.4,7994,1
compact,0.0,60,maxEv,5,93.1,14635,1
compact,0.0,60,mostBooks,5,88.6,14634,1
price+iso,0.0,60,mostBooks,5,76.3,12926,2
iso,0.04,60,maxEv,5,71.9,10016,1
price+compact,0.0,60,maxEv,5,70.4,14424,2
price+compact,0.0,60,mostBooks,5,68.0,14423,2
price+iso,0.0,60,maxEv,5,65.6,12926,2
iso,0.01,60,maxEv,5,10.2,14253,1
iso,0.0,60,mostBooks,5,-3.5,15950,1
iso,0.0,60,maxEv,5,-21.7,15951,1
price+compact+offset,0.04,60,maxEv,4,201.9,3881,3
price+compact+offset,0.04,60,mostBooks,4,200.6,3879,3
price+gbm,0.0,60,maxEv,4,194.5,14377,2
compact+box,0.02,60,maxEv,4,191.1,9725,2
price+compact+box,0.04,60,maxEv,4,189.2,3937,3
price+compact+box,0.04,60,mostBooks,4,186.5,3935,3
compact,0.01,60,maxEv,4,185.2,12164,1
compact,0.01,60,mostBooks,4,180.2,12163,1
price+gbm,0.0,60,mostBooks,4,180.2,14376,2
compact+box,0.01,60,maxEv,4,179.9,11842,2
compact+box,0.0,60,maxEv,4,179.0,14107,2
compact+offset,0.01,60,maxEv,4,166.3,11658,2
compact,0.04,60,maxEv,4,162.7,5730,1
price+compact+gbm,0.01,60,maxEv,4,161.2,11441,3
compact+offset,0.0,60,mostBooks,4,156.3,13932,2
price+compact+gbm,0.01,60,mostBooks,4,155.4,11439,3
price+compact+box,0.02,60,maxEv,4,154.3,7807,3
price+compact+box,0.02,60,mostBooks,4,153.7,7805,3
compact,0.04,60,mostBooks,4,152.4,5729,1
price+gbm,0.01,60,maxEv,4,151.9,11911,2
compact+offset,0.0,60,maxEv,4,151.3,13934,2
price+compact+offset,0.02,60,maxEv,4,148.1,7452,3
price+compact+offset,0.02,60,mostBooks,4,147.3,7450,3
price+gbm,0.01,60,mostBooks,4,141.9,11910,2
price+offset+iso,0.01,60,maxEv,4,140.3,10996,3
price+offset,0.04,60,maxEv,4,130.1,3788,2
price+offset,0.02,60,maxEv,4,128.4,7581,2
price+offset,0.04,60,mostBooks,4,125.9,3786,2
price+offset,0.02,60,mostBooks,4,123.5,7579,2
price+box+iso,0.01,60,maxEv,4,120.5,11085,3
price+box+iso,0.02,60,maxEv,4,118.8,9036,3
price+offset+iso,0.02,60,mostBooks,4,118.3,8934,3
price+compact+iso,0.02,60,maxEv,4,118.0,8298,3
compact+iso,0.02,60,mostBooks,4,113.8,9761,2
price+offset+iso,0.02,60,maxEv,4,113.3,8935,3
price+box+offset,0.04,60,maxEv,4,112.5,5142,3
price+box+offset,0.04,60,mostBooks,4,111.5,5140,3
offset,0.04,60,maxEv,4,97.7,7996,1
compact+iso,0.02,60,maxEv,4,97.0,9763,2
compact+iso,0.01,60,maxEv,4,95.3,11639,2
box+iso,0.04,60,maxEv,4,90.9,8054,2
price+box+iso,0.04,60,maxEv,4,86.8,5761,3
compact+box+offset,0.04,60,maxEv,4,83.7,6817,3
price+box+iso,0.04,60,mostBooks,4,83.0,5760,3
compact+box+offset,0.04,60,mostBooks,4,82.6,6815,3
offset+iso,0.04,60,mostBooks,4,78.2,7964,2
offset+iso,0.04,60,maxEv,4,74.8,7965,2
price+offset+iso,0.04,60,maxEv,4,72.5,5422,3
price+offset+iso,0.04,60,mostBooks,4,71.8,5421,3
price+iso,0.02,60,mostBooks,4,63.8,8566,2
price,0.0,60,mostBooks,4,21.5,15265,1
price+iso,0.01,60,mostBooks,4,19.5,10570,2
price,0.0,60,maxEv,4,14.1,15264,1
price+iso,0.01,60,maxEv,4,6.4,10570,2
price+compact,0.04,60,maxEv,3,139.0,3280,2
price+compact,0.04,60,mostBooks,3,138.4,3279,2
price+box,0.04,60,maxEv,3,121.3,3873,2
price+box,0.04,60,mostBooks,3,115.7,3871,2
price+compact+iso,0.01,60,mostBooks,3,111.0,10617,3
price+compact+iso,0.01,60,maxEv,3,102.0,10618,3
price+iso,0.04,60,mostBooks,3,56.8,4750,2
price+iso,0.02,60,maxEv,3,51.5,8566,2
price+iso,0.04,60,maxEv,3,50.7,4750,2
price,0.01,60,mostBooks,3,49.5,10439,1
price,0.02,60,mostBooks,3,46.0,6549,1
price,0.01,60,maxEv,3,35.9,10438,1
price,0.02,60,maxEv,3,34.9,6548,1
price,0.04,60,mostBooks,1,13.9,2133,1
price,0.04,60,maxEv,1,7.0,2132,1
